,result
1828,"Heat the butter over medium-high heat until butter is melted. Add the mushrooms and saut, stirring until golden brown and butter has been absorbed. Add salt, pepper and flour. Mix thoroughly. Add milk gradually and simmer for 5 to 8 minutes, stirring constantly."
1829,"Preheat oven to 350 degrees f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla, mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
1830,"Place tuna steaks in a large shallow dish. Combine garlic and remaining ingredients in a small bowl. Stir well. Pour marinade mixture over tuna steaks. Cover and marinate in the refrigerator for 1 hour, turning once. Remove steaks from the marinade, reserving marinade. Bring marinade to a boil in a small saucepan. Grill tuna steaks, covered, over medium hot coals about 20 minutes or until fish flakes easily. Baste often with marinade."
1831,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1832,"Preheat oven to 350 degrees. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients and pour over salmon. Bake for 20 - 25 minutes or until cooked through. Sprinkle with salt, parsley and green onion."
1833,"Preheat oven to 425 degrees and boil water. In a 13x9 casserole dish, combine rice and contents of seasoning packet. Add boiling water to dish and mix well. Add chicken, sprinkle with garlic powder. Cover and continue to bake for another 8-10 minutes or until chicken is no longer pink in center."
1834,"In a large nonstick frying pan, add oyster crackers, parsley, lemon & herb seasoning, salt, cayenne pepper, sea scallops, dijon mustard, olive oil and cook on each side for 2 minutes. Remove from heat and add to serving dish. Sprinkle with fresh lemon. Place crunchy lemon and herb crusted scallops robin miller over top and serve."
1835,"Place all ingredients in a sauce pot. Cook on high heat until mixture starts to boil. Stirring occasionally until cranberries pop. Lower heat to medium and using the back of a large wooden spoon, squeeze the grapes against the side of pot or use a potato masher to pop grapes, leaving some whole. The pectin from the grapes and sugar will thicken the sauce as well as the heat the reducing the mixture."
1836,"Heat a saute pan on medium high heat. Add in garlic, butter, wine, and half and half. Cook for 10 minutes or until reduced by half. Add in the fresh basil and the clams. Cook for an additional 5 minutes. Portion a half cup of capellini on each plate, top each plate with equal portions of the clam sauce. Garnish with parmesean cheese and chopped fresh parsley and enjoy."
1837,"Preheat oven to 350f. Spray muffin tin with non-stick cooking spray. Add one cracked egg to each tin and whisk the yolk. Add your toppings, saving the cheese for last. Bake 30 minutes or until eggs are completely cooked. Cool and serve."
1838,"Preheat oven to 350-degrees f. Place salmon in 8-inch baking dish and set aside. In a small cup or bowl mix together next 3 ingredients. Place onions in small bowl and chill until ready to use. Grill salmon over medium coals for 10 minutes, turn and grill the other side for 10 minutes. Brush with ginger sauce throughout grilling. Place salmon on platter and sprinkle with onions."
1839,"Preheat oven to 450 degrees. Cut chicken in half. Arrange, skin side up, in a roasting pan. Combine butter, lemon juice, and spices in a small bowl and mix well. Brush chicken with mixture. Roast until juices run clear. Broil 6 inches from heat for 3 minutes."
1840,"In a saucepan, melt butter over medium heat. Add flour and salt, blending well. Slowly add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through"
1841,"Preheat oven to 350 degrees. In a large bowl use your hands to mix together the meat, eggs, onion, saltines, and worcestershire. Mold the mixture into a loaf and place in a pan or on a baking sheet lined with aluminum foil. Mix together the spread in a bowl and smear onto the top of the loaf. Place your loaf in the oven and bake for 45minutes to 1 hour or until the top becomes a burgundy color and fat has gathered on the bottom of the pan. Serve with mashed potates and veggies for a yummy winter meal."
1842,"In lg. Bowl, stir together all ingredients except for half of the cheese and the fish sticks. Spread into 13x9 baking dish. Top with frozen fish sticks in 3 rows of 6 longways. Sprinkle evenly with the rest of the cheese, spreading, making sure some of it gets down in between and around fish sticks. Bake at 350, uncovered, for about 35-40 minutes. Serve with coleslaw and garlic bread."
1843,"Preheat oven to 325f. In a large bowl, beat butter and brown sugar until well combined. Add eggs, one at a time, and vanilla. In another bowl, with a whisk, mix flour, salt, and chocolate bars. Add dry ingredients to the butter mixture and mix together. Spread the mixture in an 8-inch square buttered pan. Bake for about 45 minutes. Put the pan on a wire rack and spread the caramel sauce on the cake while it is still hot. Let the cake cool in the pan."
1844,"In 13x9-inch pan, layer the cubes of cake, packing them tightly together. Cream together cream cheese and sugar. Fold in cool whip. Spread on top of cake. Top cake with strawberries. Be careful to not put too much of the juice on the cake, or else it will be too moist. Refrigerate for an hour."
1845,"Preheat oven to 400 degrees. In a large bowl, combine flour, sugar & baking powder. Cut in butter until mixture resembles coarse crumbs. Stir in milk just until flour mixture is moistened. It will be very thick and pull away from the sides of the bowl. Spoon into greased muffin pan. Bake 15 to 20 minutes or until golden brown. Remove from pan and let cool."
1846,"In a large saucepan, heat oil. Add beef broth, elbow macaroni, ground round, red kidney beans, spaghetti sauce, chicken broth, ditali pasta. Bring to a boil. Reduce heat and simmer 10-12 minutes. Add in the beef broth, elbow macaroni, ground round, red kidney beans, spaghetti sauce, chicken broth, ditali pasta. Add beef broth,"
1847,"Heat the oil in a heavy pan over medium heat. Add the sausage pieces and cook until brown, about 5 minutes. Add the onions, green peppers, and celery. Cook for 3 minutes. Add the water, tomato sauce, salt and pepper. Heat to boiling. Stir in the rice. Reduce heat to simmer. Cook covered, until rice is tender, about 30 minutes. Remove from heat and keep covered until time to serve."
1848,Preheat oven to 350 degrees F. Place all other ingredients in a large saucepan and bring to a boil. Reduce heat to low and simmer for 10 minutes. Remove from heat and let cool.
1849,"Preheat oven to 350 degrees. Place chicken in glass baking dish. In a small bowl combine soy sauce, vinegar, brown sugar, garlic powder and black pepper. Stir or whisk until well blended. Pour sauce mixture over chicken. Bake chicken with sauce mixture for about 20 - 30 minutes or until chicken is cooked through. For best results turn chicken over half way through cooking."
1850,"Preheat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
1851,"Preheat oven to 350 degrees f. Mix the sugar, butter and eggs together and then beat the mixture until light and fluffy. Add the mashed bananas and coconut and stir. Sift the flour with the baking powder, salt, and soda. Stir this into the other mixture, string until smooth. Add the nuts if desired and stir again. Pour the batter into a greased 9 by 5 by 3 inch loaf pan. Bake in a 350 degree oven for 60 to 70 minutes or until the loaf tests done."
1852,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
1853,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
1854,"Preheat oven to 400 degrees and line a baking tray with baking paper. Mix the breadcrumbs, sesame seeds, five-spice and a little seasoning on a plate. Arrange on the baking tray, then bake for 25 to 30 minutes until crips and cooked through. Mix the soy sauce with the citrus juices and sogar to make a dipping sauce. Serve the chicken with little dishes of the sauce for dipping, plus lime wedges for squeezing over."
1855,Combine dressing ingredients in a large bowl. Pour dressing over salad mixture and toss well to coat. Allow salad to chill for at least 20 minutes before serving. Salad may not require all of the dressing.
1856,"Preheat oven to 350f. Lightly grease a medium baking dish. In a shallow, medium bowl, mix cayenne pepper, lemon pepper, garlic powder, salt and pepper. Brush both sides of catfish fillets with butter. Brush fillets with the cayenne pepper mixture on both sides. Bake 30 to 35 minutes in the preheated oven, until fish is easily flaked with a fork."
