,result
1930,"Heat oil in a large heavy saucepan over medium heat. Add onion, garlic, and chile and cook, stirring occasionally, until onion is translucent, about 7 minutes. Add rice and stir to coat, add lemon peel, salt, and 3 cups water. Bring to a boil. Reduce heat to low, cover, and cook until rice is tender, 20-25 minutes. Stir in lemon juice. Cover and let stand off heat for 15 minutes. Fluff with a fork and stir in cashews."
1931,"Heat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1932,"In a medium saucepan, combine 2 cups water, sugar, and barley and bring to a boil over medium-high heat. Boil for 2 minutes. Remove from heat, and cool completely. Stir in lemon juice and remaining 2 cups water. Refrigerate. Serve chilled over ice. Garnish with maraschino cherries, fresh mint, and lemon slices, if desired."
1933,"Preheat oven to 400 degrees f. In a food processor, combine the cheese and butter. Process until the mixture is smooth. Add the scallions and pulse until combined. Season with salt and pepper, to taste. Spread the cheese mixture on the cut sides of the bread. Place on a baking sheet and bake for 10 to 12 minutes until golden. Remove from oven and serve immediately."
1934,"Heat 1 tablespoon of oil in large frying pan. Add onion, cover, and cook over low heat for 4 minutes. Add meat patties and cook 10 to 12 minutes over medium heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
1935,"Mix cream cheese and pineapple, pecans, green pepper, onion and salt. Mix and form into ball. Refrigerate overnight. Serve with crackers. Will not form ball, but makes a creamy spread."
1936,"Place the peppers on a baking sheet with the cut side facing down. Place the baking sheet on the top shelf in the oven and broil until the outer layer of the skin has blackened, about 8-14 minutes. Place the peppers in a zip-lock bag or other sealable container, seal and let them cool until you can handle them, about 20 minutes. Remove the skins from the peppers. The skins should easily pinch off. Assemble sandwich by spreading the cream cheese on the inside of one piece of bread. Layer with roasted jalapeno peppers and shredded cheese. Top with the second bread slice and spread with the softened butter the outersides of the bread slices. Sprinkle over both sides with crushed chips. Preheat a skillet and grill until golden brown and the cheese has melted, about 2-3 minutes per side."
1937,"Place potatoes in even layer in greased 13x9-inch baking dish. Combine 3 cups cheese, mayonnaise and onion in medium bowl. Spread mixture over potatoes. Sprinkle potato mixture with bacon, peppers and olives. Bake in preheated 350f oven 35 minutes or until bubbly."
1938,Preheat oven to 325f degrees. Grease a baking sheet and set aside. Beat egg white in a large bowl with a fork or whisk until foamy. Stir in two cups of unsalted nuts until coated. Stir in sugar and spices. Toss with nuts until coated. Put nuts onto prepared baking sheet. Spread out well. Bake for 10 minutes. Remove from oven and sprinkle with chili powder and toss. Cool and then transfer to airtight containers. Store at least 8 hours before serving.
1939,"Preheat oven to 350 degrees f. Mix the butter, cornstarch, water, brown sugar, raisins, lemon juice, bananas, vanilla, yoghurt, flour, baking powder, baking soda, coconutpreparation:Preheat oven to 350 degrees f. Mix the butter, cornstarch, water, brown sugar, raisins, lemon juice,"
1940,"In a large bowl, combine the first 3 ingredients. In a small bowl, mix together the chopped mint leaves, lime juice, and honey. Pour over fruit. Toss to coat. Cover and refrigerate several hours. In a large glass serving bowl, line lettuce leaves along the bottom and sides of bowl. Spoon melon mixture into the center of bowl. Garnish with mint sprigs."
1941,"Preheat oven to 325 degrees f. Spray 2 large cookie sheets with cooking spray. Melt chocolate morsels and butter. Cool slightly. In large bowl add condensed milk, flour, nuts and vanilla extract. Stir until well mixed. Drop by rounded teaspoons onto cookie sheets. Bake 12-15 minutes. Remove to wire racks to cool."
1942,"Heat oven to 400f degrees. Mix all ingredients in lg bowl. Mix well. Pour into crust. Bake for 15 minutes. Reduce heat to 350 and bake another 40 min, or until a knife inserted in the center comes out clean. Garnish with pecans if desired."
1943,"Preheat oven to 425f. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
1944,"Place the oil, white horseradish, soy sauce, garlic clove, salt & pepper, salmon fillets, sour cream, mayonnaise, basil, lemon juice in a nonreactive saucepan. Bring the mixture to a boil, reduce the heat to medium and cook for 15 to 20 minutes or until the sauce forms a glaze. Set aside. Preheat the broiler. Place the salmon on a broiler pan and baste with the sauce. Let sit for 15 minutes. Broil them until cooked through, about 8 minutes, basting again with the glaze. Remove the salmon from the heat and baste once more with the glaze before serving."
1945,"Preheat oven to 350 degrees. In an ovenproof saucepan or dutch oven, heat oil on medium-high heat. Add onion, garlic, and jalapeno peppers and cook, stirring, 4 minutes. Add rice and cook, stirring, 1 minute. Add remaining ingredients. Bring to a boil, stir, and cover. Place in oven and bake until rice is tender, about 50 minutes. Fluff with fork before serving."
1946,"Melt 1 tablespoon of butter in frying pan over medium heat. Add egg and fry until cooked to your preference. In a nonstick pan, fry ham until warm and lightly brown. Remove from pan and keep warm. On one slice of sourdough bread, layer slice of cheddar cheese, ham, slice of swiss cheese and fried egg. Top with other slice of bread. Brush melted butter on sandwich and place buttered side down in skillet used to fry ham. Brush melted butter on top. After a few minutes, flip sandwich over and fry until golden brown and cheese is melted."
1947,"Preheat oven to 325f place potato halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each potato half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
1948,"In a small bowl, whisk together the vinegar, lemon zest, mustard, salt and pepper. Slowly whisk in the flavored oil until the dessing is creamy and blended. Roll the remaining basil leaves into a tight roll and slice across to make thin shreds. Stir into dressing. Whisk together vinegar, lemon zest, mustard, salt and pepper. Roll the remaining basil leaves into a tight roll and slice across to"
1949,"In a large resealable plastic bag, combine the first 7 ingredients. Add the steaks. Seal the bag and turn to coat. Refrigerate for 8 hours or overnight. Drain and discard marinade. Grill steaks, uncovered, over medium-hot heat for 8-10 minutes or desired doneness."
1950,"Heat olive oil in a large skillet over medium-high heat. Add onion and cook until translucent, about 5 minutes. Add garlic and cook until fragrant, about 5 minutes. Add salt and pepper and cook until fragrant, about 5 minutes. Add salt and pepper and cook until fragrant"
1951,"Preheat oven to 375 degrees f. Melt the butter in a skillet over medium heat. Stir in the mushrooms and onion, and cook until tender. Sprinkle with the flour. Reduce heat to low, and continue cooking 5 minutes. Mix in sour cream and lemon juice, and season with salt and pepper transfer to a small casserole dish, and top with parmesan cheese. Bake 15 minutes in the preheated oven, until bubbly."
1952,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
1953,"Heat oil in a large saucepan over medium heat. Add in onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt."
1954,"Preheat oven to 350 degrees fahrenheit. Stir together salt, pepper, chili powder, cumin and cinnamon. Coat the pork with the spice rub. Heat 1 tablespoon of oil in a 12 inch skillet, over relatively high heat, and brown pork, turning every 30 seconds for 4 minutes. Stir together brown sugar, garlic, and tabasco and pat onto top of the tenderloin. Place pork in roasting pan and cook for 20 minutes."
1955,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
1956,"Heat oil in 3-quart saucepan over medium-high heat. Cook turkey, onion, chilies and garlic in oil, stirring occasionally, until turkey is no longer pink in center and onion is tender. Stir in remaining ingredients. Heat to boiling. Reduce heat. Cover and simmer 30 minutes, stirring occasionally."
1957,"Preheat oven to 350 degrees fahrenheit. Grease and flour a 9 x 13-inch pan. In a bowl, beat together the butter and sugar. Add eggs and vanilla. Mix well. Combine the cocoa, sugar, salt, and cocoa in a bowl until they are blended well. Cut the shortening into the dry ingredients as you would into a pie crust dough. Add the eggs and vanilla and mix until dough is moist. The batter will be stiff. Pour into a greased pan and bake at 350 until a toothpick comes out clean. I use an 8 x 8 pan because i like thick brownies. I bake them between 25- 30 minutes. A 9 x 13-inch pan would bake between 20- 25 minutes."
1958,"Preheat oven to 350f. Brown ground beef. Drain. Mix ground beef with salsa, taco seasoning, and salad dressing. Mix well. In a 2-quart baking dish, layer half of the meat mixture, 1 cup of cheese and 1 cup of the tortilla chips. Repeat the layers. Bake, covered, for 30-40 minutes or until heated through and bubbly. Take off cover the last 10 minutes of baking. Top with lettuce and tomato before serving."
