,result
1714,"Place the potatoes in a bowl. Add seasonings and oil. Toss to coat well. Transfer to a large rimmed baking sheet. Bake in 400f oven, stirring 3 or 4 times, for 55 to 65 minutes or until golden and tender."
1715,Preheat oven to 400 degrees. Bake in preheated oven 45 minutes. Bake in preheated oven 45 minutes longer.
1716,"Mix the mustard seeds and spices in a bowl, pour the vinegar on top and leave to soak overnight. Place the mixture in a mortar and pound to a paste. Gradually work in the molasses. The finished mustard should resemble a stiff paste, so add extra vinegar if necessary. Store the mustard in sterilized jars in the fridge. Use within 4 weeks."
1717,"Preheat oven to 375 degrees f. In a large skillet, heat oil and butter over a medium heat. Lightly sprinkle chicken with salt and pepper. Brown well on all sides and remove to baking dish. Add red curry and turmeric to skillet. Cook until fragrant and dissolved. Add coconut milk, fish sauce, lime juice and sugar. Stirring, bring sauce to a boil. Reduce heat and simmer for 5 minutes. Pour sauce over chicken and bake 40-45 minutes or until chicken is cooked through. Serve with jasmine rice or rice noodles with sauce spooned over top."
1718,"In casserole dish, mix together sauerkraut and chopped onion. Place sliced kielbasa over mixture. Bake uncovered at 400 degrees for 35-40 minutes."
1719,Preheat oven to 425 f. Line a baking tray with parchment paper and set aside. Lay two spring roll wrappers on a clean work surface. Brush wrappers lightly with melted butter. Slice the bananas in half on the diagonal. Place one banana half in the lower third portion of the wrapper and cover with the chocolate. Sprinkle a little salt over the chocolate and top with the remaining banana half. Roll into a tight package. Continue until all bananas and wrappers are rolled. Place the finished banana rolls on the lined baking tray and brush tops and edges with butter. Bake for 5-7 minutes on the baking tray and serve when golden brown.
1720,"In a heavy-bottomed pot over medium, fry the bacon until crisp. Remove the bacon and drain on paper towels. Saute the onion and garlic in the bacon grease over low heat until soft, about 3 minutes. Add the brussels sprouts and stir them around so that they are coated with the bacon grease. Add the broth and cook, covered, over low heat until the sprouts are easily pierced with a fork, about 12-15 minutes. Stir in the butter just before serving. Garnish each serving with bacon bits."
1721,"Preheat oven to 425 degree f. Put entire stick butter into a 9 x 13 inch pan. Put pan with butter into the oven until butter is melted. Beat the eggs, milk, and salt until frothy. Add flour. Beat until mixed. Pour over melted butter. Bake for 25 to 30 minutes. Serve with syrup or jelly."
1722,Place cucumbers and onions in a bowl. Combine rest of the ingredients in a measuring cup. Stir well. Pour over cucumbers and onions. Chill for 4 hours.
1723,"In large non-stick skillet, heat oil over medium high heat. Add onions. Once onions begin to brown reduce heat to low. Continue to cook onions until soft and caramelized. This should take a total of 20-30 minutes. Roll dough out. Spread pesto. Layer remaining ingredients and onions over sauce. Bake according to dough directions."
1724,"Preheat oven to 350f. In a mixing bowl, combine all dry ingredients, except pumpkin seeds, in a large mixing bowl and mix well. In a seperate bowl, slightly beat the eggs with a fork or wire whisk. Add thwe remaining wet ingredients to the eggs and stir well. Fold in chocolate chips. Coat 2 bread pans evenly with cooking spray. Pout half of the mixture into each pan. Bake for 50-60 minutes."
1725,"Preheat oven to 350f. In a large bowl, beat the margarine, white and brown sugar together until fluffy. Add eggs and vanilla, beat well. In another bowl, sift flour, baking powder, and salt. Add to the creamed mixture, stirring well. Fold in butter brickle bits, and chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting."
1726,"In a large tea pot, place tea bags, orange zest, mint leaves and cloves and then pour boiling water over all. Add sugar and stir until dissolved. Cover and let steep until cool. Strain tea through mesh strainer into a large pitcher filled with ice. Stir in grapefruit juice. Serve over ice in large glasses, garnished with mint sprigs, if desired."
1727,"Roast at 400 f, uncovered, 40 to 45 minutes. Baste twice with pan drippings. Place hens in single layer in shallow oiled pan. Roast at 400 f, uncovered, 40 to 45 minutes"
1728,"Preheat oven to 350f. Spray cookie sheet with cooking spray. In a large bowl combine flour, sugar, cocoa, baking soda and salt. Stir in corn syrup and egg whites until throughly blended. Drop dough by rounded teaspoonfuls, about 1 inch apart onto prepared sheets. Bake 7 to 9 minutes, or until set. Remove cookies to wire rack to cool completely."
1729,"In a large skillet, combine all the ingredients except the potatoes and cheese over high heat. Mix well. Cook for 5 to 8 minutes, or until heated through, stirring frequently. Remove from the heat and and put into a deep cassarole dish. Dollop with the potatoes. Bake at 375 for 35 minutes. Cover with grated cheese last 10 minutes of cooking. Serve immediately."
1730,"In a large skillet or frying pan, heat the oil and add the peppers and onions. Saute until the onion softens and is clear 5-10 minutes. Add the tomato puree and spices. Simmer for 20-30 minutes or until desired consistency. Serve warm with tortilla chips."
1731,Heat oil and butter in a large skillet. Add garlic and shrimp. Sprinkle with salt and pepper. Saute 2-3 minutes or until shrimp turn pink. Turn shrimp with spatula. Cook shrimp 2 minutes longer on other side. Remove shrimp to serving platter. Garnish with lemon wedges.
1732,"Mix all ingredients and bring to soft ball stage, stirring constantly. Remove from heat. Stir until mixture thickens, becomes creamy and cloudy, and pecans stay suspended in mixture. Spoon out on aluminum foil or parchment paper. Makes approximately fifteen to twenty pralines, depending on size."
1733,"Mix all ingredients together in blender. Pour into 6- 3oz molds or paper cups. Freeze for one hour, place sticks in the middle. Freeze for another 3 hours, until solid. To release pops, dip molds into hot water until pops loosen and slide out. If using paper cups, peel away paper."
1734,"Preheat oven to 350f line a baking sheet with parchment paper & set aside. Combine flour, oats, sugar, baking soda, salt and cinnamon in a medium bowl and stir with a fork to blend. Add butter and vanilla. Blend with fork until stiff dough forms. Add the egg white and beat with fork until stiff dough forms. Use your hands to mix in the raisins. Divide dough in half and place halves four inches apart on baking sheet. Bake until lightly browned. Remove sheet from oven & transfer the parchment to a cooling rack to cool for 15 minutes. Transfer cookies to wire rack and cool completely."
1735,"Preheat oven to 350 degrees. Place all ingredients into a large mixing bowl and mix until just moistened. Spoon into lined or nonstick, sprayed mini muffin pan. Bake at 350 degrees for 15 minutes. Remove muffins from the tray and cool on a wire rack."
1736,In a large skillet heat the pan on medium heat. Add the butter and saute until the butter is melted. Add
1737,"Fill a highball glass with ice cubes. To a cocktail shaker, add the vodka, rum, gin, tequila, blue curacao, lemon juice, and simple syrup. Shake vigorously for 5-10 seconds. Pour into the glass. Add in the sprite to the glass"
1738,"In a large skillet, heat 2 tablespoons of the olive oil. Add the broccoli, cut side down, cover and cook over moderate heat until richly browned on the bottom, about 8 minutes. Add the remaining 1 tablespoon of olive oil along with the garlic and the crushed red pepper and cook uncovered until the garlic is golden brown, about 3 minutes. Add the remaining"
1739,"Heat oil on medium heat using a large skillet. Add garlic & onions. Stir-fry about 2 minutes. Add shrimp and scallops, saute just until shrimp are no longer translucent, do not overcook. Serve over spaghetti topped with parmesan cheese and additional butter if desired."
1740,"Preheat oven to 350f. Combine cake mix, oleo, and 1 egg. Press into bottom of a 10x15 pan. Beat remaining eggs. Add cream cheese and powered sugar. Mix well. Stir in coconut and nuts. Spread over crust. Bake at 350 for 40-45 minutes until golden brown. Cut into squares."
1741,"Preheat oven to 425f. Grease 12 muffin cups. Combine turkey, bacon bits, mayonnaise, dijon mustard, crackers, plum tomatoes, lettuce, parmesan cheese in large bowl. Press into prepared muffin cups and bake 20 minutes or until lightly browned and no longer pink in center. Top with cranberry sauce."
1742,"Preheat the oven to 350f. Place the sweet potato chicken salad in a baking dish and drizzle with 2 tablespoons olive oil. Sprinkle on a pinch of salt. Roast for 25 minutes or until soft. Set aside to cool. Divide lettuce, tomato halves and radish slices between two chilled plates. Top each with half of the cooled kumara. Sprinkle on crumbled feta and pine nuts. Drizzle with olive oil and balsamic vinegar. Sprinkle with freshly ground black pepper. Drizzle with olive oil and balsamic"
1743,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, and pepper. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
