steps,ingredients,name,id
"Combine kasseri cheese, butter, brandy, lemon, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy, lemon juice, brandy,","kasseri cheese, butter, brandy, lemon, juice of",broiled brandy saganaki,171212
"Mix together the meatballs, breadcrumbs, basil, pepper, salt, dried onion flakes, tomato soup, pineapple tidbits, brown sugar, green peppers. Bake at 350f for 45 minutes, or until the meatballs are crisp. Remove from oven and pour off the fat. Place the meatballs in a large flat baking dish so that the over lapping bacon is on bottom. Bake at 350f for 45 minutes, or until the","lean hamburger, dry breadcrumbs, basil, pepper, salt, dried onion flakes, tomato soup, pineapple tidbits, brown sugar, green peppers",polynesian meatballs,47580
"Heat 2 tbsp oil. Add onions and garlic. Saut until onions are tender. Add rice, soy sauce, eggs, teriyaki sauce and ham. Let sit 10-15 minutes stirring occasionally. The less you stir it the more crunchiness there will be. The","rice, water, vegetables, onion, bacon, oil, tomato sauce, soy sauce",microwave fried rice,94211
"Preheat oven to 400 degrees f. Combine olive oil, rosemary, garlic, salt and pepper in large bowl. Add potato slices and turn them until throughly coated with the dressing. Arrange in baking dish, slightly overlapping each slice. Place in the oven and bake for 60 minutes until golden crisp.","garlic, olive oil, yukon gold potatoes, salt, pepper, flat leaf parsley, lemon rind",garlicky roasted potatoes with herbs,210309
"Preheat oven to 350 degrees. Spray non-stick spray in cassarole pan. Cook pasta and drain. Heat oil in deep skillet. Add onion & bell pepper. Cook and stir for a few minutes. Add pasta, chicken, tomatoes, olives, italian seasoniong. Mix to blend. Put mozzarella on top. Cook in oven for about 35 minutes.","olive oil flavored cooking spray, wonton skins, egg, dried oregano, pecorino cheese",italian pasta chips baked not fried,175410
Preheat oven to 350f degrees. Spread turkey on top of potato roll. Bake at 350f for 25-30 minutes or until hot through and bubbly.,"potato dinner roll, sandwich bread, turkey gravy, prepared stuffing, mashed potatoes, turkey breast, cranberry sauce",ultimate thanksgiving leftovers sandwich,266188
"Spray a large nonstick skillet with cooking spray. Cook ham steak in skillet over medium heat for 3 minutes per side, or until golden brown. Remove ham from skillet and keep warm. Squeeze lemon over pan, scraping up brown bits from the bottom of the pan. Add butter to pan. Once butter is melted, add garlic, parsley and tomatoes. Cook over medium heat for approximately 5 minutes, or until tomatoes soften and begin to lose their shape. Spoon sauce over ham steak and serve immediately.","ham steaks, butter, onions, brown sugar, whiskey, flour, broth, salt and pepper",ham steaks with whiskey sauce,33065
"In a large mixing bowl, beat cream until soft peaks form. Fold into chocolate mixture. Spoon into dessert dishes. Refrigerate until serving. Garnish with blueberries and strawberries, if desired.","whipping cream, sugar, cream cheese, white chocolate baking squares, blueberries",white chocolate mousse,34477
"Preheat oven to 350f. Brown ground beef. Drain. Mix ground beef with salsa, taco seasoning, and salad dressing. Mix well. In a 2-quart baking dish, layer half of the meat mixture, 1 cup of cheese and 1 cup of the tortilla chips. Repeat the layers. Bake, covered, for 30-40 minutes or until heated through and bubbly. Take off cover the last 10 minutes of baking. Top with lettuce and tomato before serving.","ground beef, taco seasoning, iceberg lettuce, tomatoes, avocado, cheddar cheese, salsa, sour cream, ranch dressing",taco salad low carb,352495
Combine all ingredients in a mixing bowl. Whisk until smooth. Store in a glass container or jar in the refrigerator for up to 1 week and also freezes well. To make scrambled eggs. Fry slowly over low heat in a nonstick frypan.,"flour, salt, shortening, egg, cold water, lemon juice",egg pastry,125218
"Mix everything together in a slow cooker except chicken. Lay chicken on top and cover. Cook on low for 6-8 hours or on high for 3-4 hours. 30 minutes before serving, remove chicken and shred. Return chicken to slow cooker and stir together. Top with cheese, sour cream, or tortilla chips, if desired.","onion, kidney beans, black beans, frozen corn, tomato sauce, diced tomatoes with green chilies, taco seasoning, boneless skinless chicken breasts, tabasco sauce, chicken broth",slow cooker southwest chicken stew,355062
"Combine first 5 ingredients in a large zip-top plastic bag. Add salmon. Seal and marinate in refrigerator 20 minutes. Prepare grill or broiler. Remove salmon from bag, reserving the marinade. Place salmon on a grill rack or broiler pan coated with cooking spray, and cook for 6 minutes on each side or until the fish flakes easily when tested with a fork. Baste salmon occasionally with the reserved marinade.","dijon mustard, maple syrup, balsamic vinegar, salt, fresh ground pepper, salmon fillets, cooking spray",maple mustard salmon,233925
"Heat the oil in a saucepan or stockpot. Add the onion and thyme. Saut until the onion is soft, but not brown. Add the tomatoes and stir briefly. Add the garlic and stir for about 3 minutes, or until the garlic is fully incorporated into the mixture. Stir in the sugar, chicken stock, and tomato paste. Simmer, partially covered, for 30 minutes, stirring occasionally to prevent sticking. Puree the soup mixture in a food processor and return ro the pot. Season with salt and pepper, to taste. Just before serving, add the basil. Serve with a dollop of yogurt, if desired.","olive oil, onion, garlic, diced tomatoes, tomato sauce, chicken, cheddar cheese",tangy tomato soup,360053
"Mix strawberry, baby spinach, brie cheese, dijon mustard, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, balsamic vinegar, honey, bals","strawberry, baby spinach, brie cheese, dijon mustard, honey, balsamic vinegar, oil, pecans",caras strawberry brie spinich salad,475296
"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir or whisk well until fully melted. Stir parmesan cheese until melted. Add cream and stir well.","olive oil, garlic cloves, prosciutto, diced tomatoes, fresh basil, penne pasta, parmesan cheese",prosciutto tomato pasta,156503
Place ham in deep baking dish. Spread marmalade over marmalade pressing it down by hand. Bake 45 minutes till golden brown.,"ham slices, milk, strong black coffee, pepper",country fried ham with red eye gravy,33187
Put all ingredients in a blender. Blend until blended. Pour into a glass. Put cinnamon on top of the poured smoothie.,"pineapple juice, brown sugar, butter, cloves, cinnamon sticks, lemon",hot buttered pineapple smoothie,39821
"Preheat oven to 350 degrees. Line a rimmed baking sheet with parchment paper. Peel and trim carrots and slice lengthwise into thin halves or quarters. Toss carrots in bowl with olive oil, rosemary and salt. Roast at 350 for 30 minutes, stirring half way through. Turn up oven to 425 and roast ten minutes longer or until the ends of the carrots begin to turn black. When carrots are almost done, melt apricot jam in microwave for 15-30 seconds. Remove carrots from oven, place in bowl and toss warm carrots with melted apricot jam. Toss with a little more rosemary if desired.","onions, lemons, carrots, garlic cloves, rosemary, olive oil",lemon roasted onions carrots,473832
"In a saucepan over high heat, bring the broth to a boil. Add the chicken, carrots, peas and scallions. Reduce the heat and simmer for 5 minutes, or until the carrots are tender. Season with salt and pepper, if desired. Serve, or freeze for later.","canned chicken broth, creamed corn, cooked chicken, cornstarch, cold water, egg whites, fresh parsley",low cal chinese chicken corn soup,425571
"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 400f degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve.","chicken, french-fried onions, dried breadcrumbs, paprika, salt, sour cream",my onion fried chicken,42203
"Heat dressing in large saucepan on medium heat. Add onions. Cook 10 minute or until golden brown, stirring frequently. Add broth, 2 soup cans water and worcestershire sauce. Stir. Bring to a boil. Reduce heat to medium-low. Simmer 5 minute. Preheat broiler. Ladle soup evenly into 4 large ovenproof bowls. Top with croutons and cheese. Broil 2 to 3 minute or until cheese is melted.","onions, butter, salt, flour, beef broth, white wine, swiss cheese, french bread",golden brown french onion soup,226893
