,result
1998,"Preheat oven to 400 degrees f. Season chicken with the salt and 1 tablespoon of the omani spice mix. Roast chicken on a rack or in a baking dish for 45 minutes until it is cooked through and the skin has browned. Remove from oven and set aside. In a large saucepan, heat the ghee, then add the onions and cook until golden, about 5 or 6 minutes. Add the chicken bouillon and water. Once the mixture boils, stir in the rice. Cover, reduce heat and cook on low for about 25 minutes until rice is tender. Serve rice with chicken on top. Garnish with toasted almonds."
1999,"Place chicken, skin side down, in a large baking dish. Sprinkle with salt and pepper. Combine remaining ingredients. Mix well. Bake, uncovered, at 375 degrees for 30 minutes turn pieces and bake 20 minutes longer or until chicken is glazed and no longer pink."
2000,"Preheat oven to 350 degrees f. Mix the sugar, butter and eggs together and then beat the mixture until light and fluffy. Add the mashed bananas and coconut and stir. Sift the flour with the baking powder, salt, and soda. Stir this into the other mixture, string until smooth. Add the nuts if desired and stir again. Pour the batter into a greased 9 by 5 by 3 inch loaf pan. Bake in a 350 degree oven for 60 to 70 minutes or until the loaf tests done."
2001,"Preheat oven to 425 degrees f. Combine sugar, flour and cinnamon in large bowl. Mix well. Cover and cut slits in top crust. Seal edges. Bake 40 minutes or until golden brown."
2002,"Place potatoes and garlic in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until tender. Drain well. Add soymilk, vegan margarine, salt and pepper. Mash until light and fluffy. Add more soymilk and vegan margarine, if needed, to get a creamier texture."
2003,"In a stock pot, place chicken parts, onion, carrot, celery ribs, garlic cloves, parsley, whole cloves, dried thyme, salt and pepper, long grain white rice. Cover with water. Boil for thirty to forty minutes, remove chicken from pot. Allow chicken to cool remove skin and bones, then chop chicken into bite-size pieces. Add chicken back to soup, add parsley, pasta, salt and pepper. Allow to simmer until noodles are cooked. You may need to add water to keep soup soupy after pasta has cooked. Use your own judgment."
2004,"Preheat oven to 350 degrees. Line a large glass baking dish with foil,. Put the ground beef in a large bowl and add the onion and garlic, knead together, add bread crumbs and italian seasoning -- mix all together. Add the egg and milk -- knead together well with hands --. Form pieces of meat into 1 inch balls, place in baking dish -- bake for about 20-30 minutes --. I usually put them in a large pan on the stove and cover with spaghetti sauce for a few minutes at medium heat, but thats optional."
2005,"Preheat oven to 350f. In a large mixing bowl, cream your butter and sugars til fluffy and airy. Add eggs, one at a time, beating well after each addition. Stir in flour mixture until combined well drop by quarter cup measure on to an ungreased baking sheet. Bake 12 to 13 minutes or until lightly browned. Remove from baking sheet and then cool on wire rack."
2006,"Heat oil in a large skillet over medium-high heat. Add onion and cook until tender, about 5 minutes. Add garlic and cook until fragrant, about 5 minutes. Add mustard and cook until fragrant, about 5 minutes. Add mustard and cook until frag"
2007,Preheat oven to 350 degrees. Grease 9x13 inch pan. Cream together both sugars and shortening. Add egg and mix together. Mix in all remaining ingredients and pour into prepared pan. Sprinkle with a little cinnamon and sugar. Bake for 35 minutes or until toothpic comes out clean.
2008,"Preheat oven to 350f. In a large bowl sift together flour and baking soda, set aside"
2009,"Heat the oil in a saucepan or stockpot. Add the onion and thyme. Saut until the onion is soft, but not brown. Add the tomatoes and stir briefly. Add the flour, and stir for about 3 minutes, or until the flour is fully incorporated into the mixture. Stir in the sugar, chicken stock, and tomato paste. Simmer, partially covered, for 30 minutes, stirring occasionally to prevent sticking. Puree the soup mixture in a food processor and return ro the pot. Season with salt and pepper, to taste. Just before serving, add the basil. Serve with a dollop of yogurt, if desired."
2010,"In a heavy saucepan, combine the sugar, milk, cocoa, milk, vanilla flavoring, pecans. Heat on medium heat until the mixture reaches 240f stirring constantly. Take the mixture off the heat and add butter and vanilla. Let cool to 110f and then stir until mixture loses its gloss. Spoon into a foiled 9x13-inch pan and let harden. Cut into squares."
2011,"In large skillet, melt butter, stir in flour, cook 1 minute. Slowly stir in milk, cook until bubbly. Add cheese, salt and pepper, mix well. Remove from heat. Put 3 pieces asparagus on each ham slice. Roll up and place in 13x9 baking pan. Cover with the cheese sauce. Sprinkle with crumbs. Bake at 375 for 20 minutes."
2012,"Preheat oven to 350. Pour melted butter into a 9x13-in baking dish. Add chicken, skin side down, sprinkle with seasoning salt and garlic. Turn chicken over, season and lay bacon strips on top. Sprinkle with mushrooms. Bake in the preheated oven for 45-60 minutes, or until chicken is no longer pink and juices run clear. Remove chicken, bacon and mushrooms to a platter and keep warm. Pour juices from baking dish into a small saucepan and whisk together with cream over low heat until thickened. Pour sauce over chicken and serve warm."
2013,"Preheat oven to 400f. Place squash, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apprx 10 minutes."
2014,"Preheat oven to 350 degrees. Place cream cheese in a medium sized mixing bowl. Saute onions in butter until softened. Add onions, seafood, wine and swiss cheese to cream cheese. Stir until combined. Spread into a greased 2 quart baking dish and top with cheddar cheese. Bake for 25-30 minutes until bubbly and golden brown."
2015,In a separate pan cover 3 diced and peeled potatoes with water and simmer until tender. In a separate pan cover 3 diced and peeled potatoes with water and simmer until tender. In a separate pan cover 3 diced
2016,"Preheat oven to 350 degrees. Place cream cheese in a medium sized mixing bowl. Saute onions in butter until softened. Add onions, seafood, wine and swiss cheese to cream cheese. Stir until combined. Spread into a greased 2 quart baking dish and top with cheddar cheese. Bake for 25-30 minutes until bubbly and golden brown."
2017,"In a large pot, heat the oil over medium heat. Add the onions, carrots, celery, salt, and chili paste. Stirring frequently, saute the vegetables over high heat for 5 minutes. Add in the water, cover the pot, and bring to a boil. Lower the heat and simmer for 25 minutes or until the carrots are soft. Add in the peanut butter, soy sauce, and lime juice. Stir to combine. Puree the soup in batches using an electric blender. Reheat soup if necessary and serve hot."
2018,"In a large microwave-safe bowl combine the white sugar, brown sugar, corn syrup and peanut putter. Microwave on high for 3-4 minutes or until melted, stirring once. Stir in vanilla. Fold in rice cereal and the chopped peanuts until well combined. Spread into a lightly buttered 13 x 9-inch glass baking dish. Cover and chill for 1 hour or until set. Cut into squares."
2019,"In a saucepan, melt butter over medium heat. Add celery and onion and cook for 5 minutes or until tender, stirring occasionally. Add turkey. Blend water, gravy, flour, and salt. Pour over turkey. Stir. Bring to a boil. Reduce heat and simmer 5 minutes serve over rice."
2020,"Preheat oven to 400f. Place italian bread shell on an ungreased baking sheet. Stir together the cream cheese, goat cheese or feta, garlic and black pepper in a small mixing bow. Spread mixture over the bread shell. Place the tomato slices and sweet pepper strips over the cheese mixture. Bake in the preheated oven about 12 minutes or till heated through. Sprinkle with fresh basil."
2021,"In a large sauce pan, combine strawberry and water. Bring to a boil. Cover and simmer over medium heat until berries are tender, about 15 minutes. Remove from heat. Stir in gelatin and sugar until dissolved. Add frozen strawberries and ice cream. Alow to thaw, stirring occasionally. Pour into indivitual servind dishes. Refrigerate several hours or until firm. Serve with a garnish of whipped cream on top."
2022,"Preheat oven to 375 degrees. In a large microwave-safe bowl, microwave frozen hash browns for 4 minutes on high. Stir sour cream, butter, onion, soup, and cheese into potatoes. Spread mixture evenly into a greased 9x13 inch pan. Sprinkle corn flakes over top. Bake, uncovered, for 45-50 minutes or until bubbly around edges."
2023,"Heat oil in a large skillet over medium heat. Add cauliflower and cook, stirring occasionally, until the cauliflower is a deep golden color, about 20 minutes. Add balsamic vinegar, salt and pepper. Cook until most of the moisture evaporates and cauliflower is deep brown, about 5 minutes. Cook until most of the moisture evaporates and cauliflower is"
2024,"Preheat oven to 350 degrees. Lightly spray the pie plate with cooking spray. Combine flour, baking powder, salt and brown sugar in a medium bowl. Add the butter, eggs, and vanilla. Stir well. Stir in the chocolate morsels and nuts. Spoon into a greased 9-inch pie plate. Bake at 350 for 35 to 40 minutes or until a knife inserted in the center comes out clean. Cool on a wire rack"
2025,"Melt 1 tablespoon of butter in frying pan over medium heat. Add egg and fry until cooked to your preference. In a nonstick pan, fry ham until warm and lightly brown. Remove from pan and keep warm. On one slice of sourdough bread, layer slice of cheddar cheese, ham, slice of swiss cheese and fried egg. Top with other slice of bread. Brush melted butter on sandwich and place buttered side down in skillet used to fry ham. Brush melted butter on top. After a few minutes, flip sandwich over and fry until golden brown and cheese is melted."
