,result
1649,"Cook pasta according to directions on package, drain and cool by running cool water over it. Let drain thoroughly. Combine pasta with anchovies, black olives, capers, cauliflower, red bell pepper, garlic cloves, herbs, olive oil, red wine vinegar, salt and pepper, parsley, pine nutspreparation:Preheat the oven to 350 degrees f. Place the black olives in a large bowl and bake until just crisp, about 10 minutes. Let cool. Pour the olive oil in a steady stream until combined. Transfer to a container and store in the refrigerator. To serve, put the black olives in a large bowl. Toss with enough of the vinaigrette to coat the spinach. Sprinkle with the crisp prosciutto crumbles, toss again, and serve."
1650,"In a small saucepan, bring the water and sugar to a light boil. Cook and stir in lemon-lime soda. Cover and freeze. Remove from freezer 1-2 hours before serving. Just before serving, mash the mixture with a potato masher and stir in lemon-lime soda. Just before serving, mash the mixture"
1651,"Preheat oven to 325f. Cut pork ribs into sections of 3 or 4 bones. Mix remaining ingredients well, sprinkle on both sides of ribs and rub into the meat. Seal rib sections in foil with a tablespoon of water in each package, and bake for 2 hours on a cookie sheet in the center of the oven. Open foil carefully as steam escapes. Can be crisped on a hot bbq if desired but will be great just the way it is."
1652,"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with thyme leaves. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices."
1653,"Heat a small skillet over medium-high heat and add the romano cheese. Cook, stirring constantly, until golden, 3 to 4 minutes. Immediately remove from the pan. Place the romano cheese, garlic, basil, walnuts and olive oil in a blender or food processor and process until smooth. Stop and scrape down the sides. Add the grated cheese and crushed red-pepper flakes and pulse a few times to make a thick paste. Transfer to a bowl and fold in the tomatoes. Season with salt and pepper."
1654,"Add all ingredients to the pan according to the order in the manufacturers directions, with the water and the sour cream put in first, and adding the dry ingredients in on top. Set crust on medium and program for the basic cycle. Press start. When the baking cycle ends, immediately remove the bread from the pan and place it on a rack. Let cool to room temperature before slicing."
1655,"Place beef on top of vegetables. Mix horseradish, salt, pepper and 1 cup water. Pour over top of beef. Cover and cook on low for 8-10 hours or until beef and vegetables are tender. Remove 2 cups of juices from crock pot and put into small sauce pan. Mix corn starch with 2 t cold water and then add to juices. Bring to a boil while stirring constantly until thickened. Bring to a boil while stirring constantly until"
1656,"Heat oil in a large saucepan over medium heat. Add in onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt."
1657,"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir well until fully melted. Stir parmesan cheese until melted. Add cream and stir well."
1658,"Preheat oven to 180c. Cut potatoes into large wedges. Place on greased oven trays, bake for about 30 minutes or until golden brown, turning potatoes when necessary. Combine oil, garlic, herbs, mustard and juice in a bowl. Add potatoes and toss until potatoes are well coated with mixture. Return potatoes to oven trays and drizzle with melted butter. Cook under hot grill until golden brown, turning potatoes when necessary. Serve sprinkled with salt if desired."
1659,"Preheat oven to 350f. In a medium bowl cream butter until fluffy. Add sugars and egg, mix well. In another bowl sift dry ingredients, add to wet ingredients. Once the dry and wet ingredients are well mixed add cup of rolled oats and cup of chocolate chips. Spoon a bit of the batter at a time onto a greased pan. Cook from 12 to 15 minute until the cookies are golden and have risen."
1660,Preheat oven to 350f. In a large mixing bowl combine all of the ingredients. Form meat mixture into a loaf and place into a casserole dish. Bake for 50-60 minutes. Nice with scalloped potatoes and steamed green beans.
1661,"In a saucepan, melt butter over medium heat. Add flour and salt, blending well. Slowly add milk, stirring constantly. Cook until mixture boils and thickens. Set aside press tomatoes through a sieve or blend until smooth. In a soup pot, combine remaining ingredients and bring to a boil. Lower heat and simmer 10 minutes. Pour white sauce into soup, stirring constantly. Heat through a sieve or blend until smooth. In a soup pot"
1662,"Mash the pancake in a medium bowl. Add the flour, sugar, salt, baking powder, oil, eggs, milk, butter, bacon bits, cinnamon sugar. Pour batter into skillet and cook until edges appear dry. Flip eggcake over and cook until set, about another minute. Slide onto serving plate and serve with maple syrup or your favorite pancake topping."
1663,"Mix all ingredients except the sugar and almond extract in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
1664,"Preheat oven to 375. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
1665,"In a small saucepan over moderately low heat, melt 1 stick of the butter. Continue heating, swirling the pan to prevent burning, until the butter turns nut brown. Transfer the butter to a medium bowl. Using an electric mixer on low speed, gradually blend in the powdered sugar and salt alternately with the milk and vanilla, until the frosting is smooth. Beat in the remaining butter, bit by bit. Refrigerate until mixture is cool and thick enough to spread. Keep frosted cake or cupcakes refridgerated, since the frosting has a tendency to soften and drip off the sides if it gets too warm."
1666,"Preheat oven to 350f. In a large mixing bowl, cream together the butter, sugars, eggs and vanilla. In another bowl, mix together the flour, salt, baking powder and baking soda. Combine the wet and dry ingredients. Stir in chocolate chips. With your fingers, place golf ball-sized dough portions 2-inches apart on an ungreased cookie sheet. Bake 9-10 minutes or just until edges are light brown."
1667,"Preheat the oven to 375 degrees f. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
1668,"In a large pot of boiling salted water, cook orzo 5 minutes. Add sugar snap peas and squash. Cook until orzo is al dente and vegetables are crisp-tender, about 3 minutes. Drain well. Return to pot. Add lemon juice, olive oil, and parmesan. Season with salt and pepper. Toss to combine and serve."
1669,"Heat oven to 350f. Cook beef, stirring occasionally until brown. Drain off fat. Stir in rice, soup, chilies, and taco seasoning mix. Spoon into 12 x 8-inch baking pan. Top with tomatoes cheese and corn chips. Bake for 30-35 minutes or until heated through."
1670,"Preheat oven to 350f. In a large bowl, beat butter, brown sugar and margarine until light and fluffy. Add vanilla and eggs. Blend well. Add flour, baking soda and salt. Mix well. Stir in chocolate chips. Drop dough by rounded tablespoonfuls 2 inches apart onto ungreased cookie sheets. Bake at 350f for 8 to 10 minutes or until light golden brown."
1671,"Preheat grill and line the grill pan with foil. Mix the seeds and oil and spread them out in the pan. Grill for 12-15 minutes or until soft and charred. Put the seeds into a large bowl and add the hot seeds with all the reamining ingredients. Leave to marinate for 1 hour, then taste and add salt and pepper, plus a little extra sugar if you like. Goes great with cold meats or stuffed into a pitta bread with a strong cheese."
1672,"Preheat oven to 350 degrees. In large bowl, mash the bananas, stir in oats, dates, oil and vanilla. Mix well and allow to sit for 15 minutes. Drop by tspfuls onto ungreased cookie sheet. Bake for 15-20 minutes. In combining the ingredients, i personally use my food processor. I just toss everything in and let it mix."
1673,"In a medium mixing bowl, combine butter, onion, cooked ham, medium egg noodles, salt, pepper, caraway seed and half of the cheese. Bake for 20 minutes. Sprinkle remaining cheese over top of casserole. Dot with butter. Bake for additional 10 minutes or until cheese is melted and bubbly."
1674,"Heat oil in a large saucepan over medium heat. Add in onion and saute until golden. Add in sliced cabbage, cider vinegar, sugar, celery seeds and black pepper. Mix to combine and cook until the cabbage if crisp-tender and the liquid is reduced to a glaze. Season with salt and pepper."
