steps,ingredients,name,id
"Heat oil in skillet on med, add tarragon and sweet pea puree. Add tarragon and sweet pea puree. Cook until tarragon is tender, add tarragon and sweet pea puree. Add tarragon and sweet pea pure","frozen peas, dried tarragon, salt, white pepper, heavy cream",tarragon and sweet pea puree,234881
Heat the oil in a large skillet over medium-high heat. Add the tomatoes and cook for 5-10 minutes. Add the tomatoes and cook for another 5-10 minutes. Add the tomatoes and cook for another,"fresh tomatoes, diced tomatoes, tomato paste, jalapeno peppers, fresh garlic cloves, fresh cilantro, salt, garlic powder, olive oil, red onion",lone star steakhouse salsa copycat,131716
"Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix together cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggspreparation:Mix","cream cheese, mayonnaise, salt, pepper, sweet green peppers, celery, sweet pickle relish, fresh parsley, hard-boiled eggs",creamy egg salad,106727
"Place mexican ice cream in freezer for 15 seconds or just till lightly browned. Drain on paper towel and sprinkle with cinnamon, put a dollop of cream on top, and drizzle with honey.","vanilla ice cream, corn flakes, cinnamon, sugar, egg, oil, honey, whipped cream",fried mexican ice cream,129885
"Preheat oven to 400 degrees f. Grease muffin tins or line with paper cups. Combine whole wheat flour, splenda sugar substitute, baking soda, baking powder, low-fat yogurt, canola oil, skim milk, eggs, buttermilk, honey, vegetable oil, prunepreparation:Preheat oven to 400 degrees f. Combine whole wheat flour, splenda sugar substitute, baking soda, baking powder, low-","whole wheat flour, splenda sugar substitute, baking soda, baking powder, low-fat yogurt, canola oil, skim milk",whole wheat muffins,244702
Preheat oven to 350 degrees. Bake at 350 degrees for 30 to 40 mins or until center is almost set and pie is golden brown.,"pie crusts, egg, egg yolks, sugar, light brown sugar, salt, buttermilk, heavy cream, unsalted butter, sweetened flaked coconut",buttermilk coconut chess pie,455247
Preheat oven to 180 degrees celcius. Add salt and cheese to flour. Add milk and mix well. Bake till browned on the top. Should be 10 to 15 minutes.,"flour, egg, egg yolk, salt, butter, sour cream, farmer cheese, powdered sugar",farmers cheese pierogi the real deal here,254395
Place ingredients in bread machine according to your machines directions. Select setting for white bread. Select setting for crust type. Select rapid for faster cooking. Hit start. Enjoy.,"cornmeal, flour, baking powder, salt, sugar, eggs, oil, milk, pickled jalapeno pepper, cheddar cheese",jalapeno cheese cornbread,226646
Preheat oven to 375 degrees. Bake for 25-30 minutes.,"refrigerated crescent dinner rolls, eggs, mozzarella cheese, hot dogs, parmesan cheese, black pepper",pie a la italiana aka hot dog pie,92112
"Cook beans according to package directions. In a separate bowl, combine butter, garlic and pepper. Drain beans. Place in serving bowl. Add butter mixture. Toss to coat evenly. Serve immediately.","fresh green beans, butter, walnuts, blue cheese",green beans with blue cheese and walnuts,400782
"Combine raw shrimp, bacon, pineapple, dijon mustard, lime, juice of, sugar, salt, butter, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cayenne pepper, cay","raw shrimp, bacon, pineapple, dijon mustard, lime, juice of, sugar, salt, butter, cayenne pepper",shrimp and bacon kabobs,278756
"In a large saucepan bring the water to a boil. Stir strawberry jell-o gelatin dessert, boiling water, sugar, water, pineapple juice, frozen orange juice concentrate, realemon juice, vanilla, almond extract, ginger alepreparation:In a large saucepan bring the water to a boil. Stir strawberry jell-o gelatin dessert, boiling water, sugar, water, pineapple juice, frozen orange juice concentrate, realemon juice, vanilla, almond extract, ginger alepreparation:In a large saucepan bring","strawberry jell-o gelatin dessert, boiling water, sugar, water, pineapple juice, frozen orange juice concentrate, realemon juice, vanilla, almond extract, ginger ale",slushy red punch,10734
"Preheat oven 350f. Mix flour, sugar, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder, baking powder,","flour, sugar, baking powder, unsalted butter, egg, lingonberry preserves, oatmeal, butter, vanilla",lingonberry cake norway,234798
Place all ingredients into a large stock pot with a lid. Bring to a boil on high heat for 15 minutes. Lower heat to medium. Simmer for one hour. Serve over rice.,"chicken breasts, spanish onion, fresh mango, fresh coriander, olive oil, curry powder, fresh ginger, salt and pepper",exotic chicken kebabs,234003
"Heat oil in a wok. Add salt and pepper and cook for 1 minute, stirring occasionally. Add lemon juice and cook for another minute, stirring occasionally.","new potatoes, white horseradish, fresh lemon juice, garlic, salt, butter",horseradish and lemon new potatoes,57612
Mix together the 1st 3 ingredients. Add to slaw mix. Stir well. Sprikle top with paprika. Let chill in fridge for at least 1 hour but best over night.,"coleslaw mix, onion, sour cream, mayonnaise, sugar, dry mustard, seasoning salt, black pepper, paprika, celery seed",southern style coleslaw,79771
Preheat oven to 350f. Place muffin paper liners on a baking sheet and bake for about 10 minutes. Remove from oven and let cool completely.,"sugar, cinnamon, butter, corn chex",cinnamon munch,99821
"Place chicken fillets, pumpkin, harissa, olive oil, coriander, lemon, juice of, lemon, zest of, goat milk feta, cooked couscous in a medium saucepan over medium-high heat. Add couscous, pumpkin, harissa, olive oil, coriander, lemon, juice of, lemon, zest of, goat milk feta, cooked couscous in a medium saucepan over medium-high heat. Add couscous, pumpkin","chicken fillets, pumpkin, harissa, olive oil, coriander, lemon, juice of, lemon, zest of, goat milk feta, cooked couscous",middle eastern chicken with pumpkin and couscous,95249
Place sauerkraut in crock pot and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerkraut apple potato and sauerk,"apple, potatoes, apple juice, lean pork, wine-cured sauerkraut, honey mustard, caraway seed",crock pot pork with sauerkraut apple potato,422013
"Mix flour, baking powder, sugar, eggs, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter, milk, butter,","flour, sugar, egg, active dry yeast, salt, milk, butter",homemade saika buns,307884
