response,target_recipe
"Boil the potatoes in salted water until tender but firm enough to be able to handle them. Drain water and cool in ice water until cold. Cube the potatoes. Add the dill pickles and pickle juice, then add the onions and Miracle Whip. Add the mustard and paprika and stir to combine. Add the eggs (boiled or hard boiled) and stir to combine again. Refrigerate until ready to serve. This is great for picnics!",231615
Place all dressing ingredients in blender. Blend until smooth. Rinse and slice potatoes. Place in bowl. Add dressing. Chill. Add celery and serve.,482773
"Preheat oven to 350 degrees F. Combine flour, rolled oats, sugar, desiccated coconut, ground cinnamon and salt in a bowl. Use fingertips to rub in butter until mixture resembles fine breadcrumbs. Beat egg lightly. Add to mixture with apple and mix well to form a soft dough. Roll out on a lightly floured surface to about 1/4-inch thickness. Cut out with a 3-inch round cookie cutter. Place on baking trays lined with baking paper or nonstick mats. Bake for 20-25 minutes or until golden brown. Cool on a wire rack. Makes 12.",62963
Bring the milk to a boil in a pot over high heat. In another pot over medium heat melt the butter and sweat the shallots until translucent. Add the arborio rice and stir until the rice grains are well coated with the butter and shallots. Add the salt. Add the bittersweet chocolate. Add the hazelnuts. Add the milk gradually. Stir constantly until the risotto is soft but not too creamy. Remove from heat. Let the risotto cool down until it is lukewarm. Transfer to a baking dish. Refrigerate until completely cold. Whisk the eggs with the cream and the vanilla beans seeds in a bowl until smooth. Add the mixture to the risotto in the baking dish and stir until it is homogeneous. Add the white chocolate and stir until melted and homogeneous.,247056
Combine all ingredients except for the egg and stir well. Add the beaten egg and mix well. Roll out dough on lightly floured surface to about 1/4 inch thick. Cut into squares with a knife dipped in flour. Place on greased cookie sheets and bake at 350 degrees for approximately 10 minutes. Makes about 36 cookies.,263840
"Hard boil your eggs and let cool. Peel and mash with a fork or pastry blender. In a large bowl combine the eggs, mayo, dijon mustard, sweet pickle relish, steak sauce, paprika and dried dill weed. Stir well. Season with salt & fresh ground pepper to taste and adjust to your liking with cayenne. Chill until ready to serve.",482882
"Wash grapes well. Pat dry and add to a large bowl. In another large bowl combine the cream cheese, powdered sugar, vanilla and milk. Beat until smooth. Pour over the grapes and mix well. Spoon into a 2-quart container or glass bowl. Garnish with chopped nuts if desired. Chill before serving.",343210
"Prepare the sardines by removing the heads, tails and bones. Squeeze the juice of 1 lemon over the fish and set aside. Heat the olive oil in a frying pan and fry the sardines until crisp and golden. Remove and place the fish onto a serving platter. Cut the tomatoes into quarters and add them to the pan along with the garlic and cumin seeds. Cook for 5 - 7 minutes or until the tomatoes are soft. Sprinkle the parsley over the tomatoes and spoon over the fish. Top with the feta. Serve with the french bread.",230619
In a large bowl combine the egg and Tang. Beat with a hand mixer for 2 minutes. Add the butter and beat until fluffy. Mix in the vanilla and the flour. Drop by teaspoons onto an ungreased cookie sheet. Bake for 8 to 10 minutes in a preheated 350 degree F (175 degree C) oven. Remove from cookie sheet and let cool on a wire rack. Melt the chips and drizzle over the top of each cookie.,36163
"In a bowl combine crab meat, margarine, salt and pepper. Mix well. Add onion and garlic. In a separate bowl mix together bread crumbs and parsley. Place mixture in a well-greased casserole dish. Cover with crumb mixture. Bake for 45 minutes at 350 degrees.",79812
"Combine brown sugar, soy sauce and mustard in a small bowl until smooth. Heat 1 tablespoon oil in a large skillet over medium-high heat. Sprinkle both sides of salmon with salt and pepper, place in the skillet and cook until golden and opaque throughout, about 5 minutes per side. Place fish in a shallow dish and brush with half of the glaze mixture. Bake until the glaze is bubbling and browned on top and the fish is just cooked through, about 5 minutes more. Brush with the remaining glaze and serve.",106152
"Cut each lettuce leaf into 12 triangles. I cut the grape tomatoes in half. Cut the baby carrots into thin strips. Add the turkey and ham, cheese and veggies. I serve with ranch dressing.",150447
"Sprinkle salt and pepper on the chicken and sauté in olive oil. When cooked through and no longer pink, remove and cut into 1-inch pieces. Melt butter in saucepan over medium heat. Add flour and stir until bubbly and golden. Stir in the broth and milk. Bring to a boil. Boil and stir 1-2 minutes or until thickened. Stir in the chicken and heat through. Fill tortilla shells with meat mixture and top with any desired toppings. Serve with lime wedges.",68516
"Pour the water into a medium saucepan and bring to a boil. Add the oats and stir. Turn the heat to low and cook for 3 to 5 minutes or until the oatmeal is tender but not mushy. Meanwhile, mix the banana and peach together in a bowl. Add the flax seeds, and stir well. Add the rice milk and stir well. Add the cinnamon. Stir well. Spoon the oatmeal into a bowl. Top with the fruit mixture. Sprinkle the nuts on top.",126411
Dissolve lard in boiling water. Pour over flour in a bowl. Mix well. Add salt to taste. Add enough cold water to form a soft dough. Knead dough until smooth. Divide into 4 equal parts. Roll each part into a circle about 1/8 inch thick. Place on a greased cookie sheet. Bake in a 400 degree oven for 10 to 12 minutes or until light golden brown. Cool completely before cutting or filling.,188827
"Chop broccoli into florets. Combine onions and broccoli in a large bowl. Chop bacon into small bits. Combine dressing of mayo, sugar, and vinegar. Pour dressing over broccoli mixture. Add roasted sunflower seeds and raisins. Toss gently. Serve cold.",144414
 Cut off the bottom of the stems and trim off any brown outer leaves. In a large saucepan of boiling water cook the sprouts for 5 minutes until they are tender crisp. Drain the water. In a large saute pan over medium heat melt the butter. Add the brussels sprouts and toss to coat. Add the cranberries and walnuts and toss to combine. Add the lemon zest and juice and season to taste. Serve immediately.,280881
"In food processor pulse together cream cheese, turnips, pepper and salt until smooth. Place in 1/2 gallon plastic baggie or in serving dish. Serve with tortilla chips or crackers.",270177
"Preheat oven to 450 degrees F. Scrub 4 large potatoesprick all over with a fork and place in a baking pan. Bake in the preheated oven for 1 hour 30 minutes or until potatoes can be easily pierced with a fork in the center. Meanwhile, in a bowl, combine Catalina dressing, garlic powder, parsley flakes and pepperstir well. Remove potatoes from the ovenhalve lengthwise and scoop out the pulp into a bowlmash with a fork. Stir in the dressing mixturemash until smooth. Place potato halves back in the panspoon potato mixture back into themsprinkle with cheesereturn to the oven for 5 to 10 minutes or until cheese is melted. Serves 4.",39718
Cook sausages until browned. Add garlic and cook for one minute. Add vegetables. Cook until tender. Add broth. Cook for another five minutes. Add spinach. Cook for another two minutes. Add cooked chickpeas. Serve with crusty bread.,3028
"In a food processor combine ground chicken, breadcrumbs, scallions, smoked paprika, garlic powder, salt and pepper. Combine well. Form into 1-inch balls. Place balls into a baking dish. Bake for 20 to 25 minutes or until cooked through. While meatballs are cooking mix blue cheese dressing with hot pepper sauce and serve as a dipper for the meatballs. Enjoy.",411983
"Combine garlic salt and italian seasoning. Rub onto both sides of each breast. Heat oil in large skillet over medium heat until hot but not smoking. Brown chicken on both sides. Add milk, cover and simmer until no longer pink inside. Remove from heat. Cut chicken into strips and serve over pasta with chives on top. Serves 4.",191053
"Heat oil in skillet over medium high heat. Brown chops on both sides, remove and keep warm. Add chili sauce to skillet and cook till thickened and bubbly. Add the remaining ingredients and stir to blend. Return pork to skillet and simmer till heated through. Serve over hot cooked rice.",329179
Prepare 1 pudding mix according to directions on box using only 1 cup of fat-free milk. Stir in 2 tablespoons vanilla extract and allow to thicken. Whisk together 1 package gelatin and 2/3 cup fat-free milk and let stand for 1 minute. Stir into pudding mixture along with 1 cup fat-free whipped topping and pour into prepared crust. Chill for at least 2 hours before serving.,152501
In a small saucepan combine the first 4 ingredients. Heat until the sugar dissolves. Add the remaining 3 ingredients. Simmer for about 20 minutes until the liquid is reduced by about half and the spices are very aromatic. Strain into a bottle & let cool. Store for up to 2 weeks in the refrigerator. This rum will taste better if you let it sit for 2 or 3 days before using.,269837
Cook mushrooms in butter until tender. Remove from skillet. Add bacon and cook until crisp. Drain and crumble. Add half the cheese and cook until melted. Remove from heat. Divide filling between two flour tortillas. Top each with half the remaining cheese. Add sliced avocado. Heat in a nonstick skillet over low heat until cheese melts. Cut each quesadilla into wedges and serve with sour cream and salsa if desired.,161632
"Preheat oven to 450. Cut potato into wedges 1/2-inch thick. Toss wedges with olive oil. Sprinkle with sea salt, chili and garlic. Spread evenly onto a baking pan. Roast for 20 minutes. Turn potato wedges over. Return to oven for an additional 10 minutes. Serve immediately.",449868
