response,target_recipe
"In blender container combine all ingredients except ice cubes. Blend well. With the blender running, add ice cubes one at a time through lid opening. Blend just enough to break up the ice cubes but not to make it too thick to drink. Serve immediately.
name: fresh banana berry shake
ingredients: bananas, strawberry, fresh orange juice, low-fat vanilla ice cream
preparation:Combine first 3 ingredients in a blender. Process until smooth. Add ice cream. Process until smooth. Pour into glasses. Serve immediately.
name: strawberry cheesecake shake
ingredients: fresh strawberries, cream cheese, skim milk, powdered sugar, strawberry ice cream
preparation:In blender container, combine all ingredients except ice cream. Blend well. Add ice cream. Blend until smooth. Serve immediately.
name: mop smoothies
ingredients: mango, orange, fresh pineapple, vanilla yogurt, honey
preparation:In blender",30721
"Heat 1 tablespoon of the oil in a wok or large skillet over medium-high heat until hot but not smoking. Add the red pepper flakes and cook until fragrant. Add the cabbage and stir-fry until crisp-tender, about 2 minutes. Stir in the garlic and cook until golden brown, about 1 minute longer. Stir in the rice wine, soy sauce, vinegar, sugar, and remaining 2 tablespoons oil. Bring to a boil. Stir in the sesame oil and gingerroot. Stir-fry until the liquid is absorbed. Remove from the heat. Stir in the toasted sesame seeds. Serve hot.
My name is Svetlana and I'm from Russia. My parents named me like that. They were born in Russia but have been living in the USA since the 80-s. I'm very happy that I was born in Russia because I can speak Russian, know Russian history and I can always be a Russian if I want to be. I know English very well too. I speak and understand it. I'm a junior in a",26289
"In 3-qt casserole dish, layer half the cubes of meat in the bottom. Top with half the cream of mushroom soup. Sprinkle with half the dry mix. Repeat layers. Bake at 350 for 1 hour. Makes 6 servings.",203361
"Melt butter and add salt, flour and egg yolks. Cook over medium heat until thickens. Add powdered sugar and pecans. Beat until smooth. Chill overnight or freeze. Melt candy coating according to directions on package. Form mixture into balls about 1 to 1 1/2 inches in diameter. Dip balls into melted coating. Place on wax paper. Cool. Makes about 2 dozen balls.",81532
"Season meat with onion soup mix, add to crock pot. Add carrots, potatoes. Cook for about 8 hours. Add mushroom soup, water and pepper. Cook for another hour or so. Serve over steamed rice.",246002
"Combine plain yogurt and olive oil and marinate the lamb in this for 12 to 24 hours in the fridge. Remove from the marinade and pat dry with paper towels. Brush on the remaining marinade. Preheat a grill to medium-high heat. Grill the lamb until golden brown on all sides, and the internal temperature is 120 f on an instant-read thermometer. Remove to a cutting board and let rest for 10 minutes. Slice and serve. Serve the meat hot or cold. Makes 6 servings.",110180
"In a large bowl combine the spinach, pears, and walnuts. Toss to mix thoroughly and place in the refrigerator. In a small bowl mix together the orange juice, olive oil, and honeypour over the spinach mixture and toss to coat evenly. Just before serving sprinkle with the cheese and serve immediately.",83567
Puree the yogurt and add the sugar and cardamoms. Put the puree through a strainer and chill overnight. Beat the yogurt with an electric mixer until frothy and whisk in the almonds and lemons. Chill and serve cold with a sprinkling of salt.,48111
Combine the first 3 ingredients in a food processor bowl. Cover and process until smooth. Transfer to a small bowlcover tightly with plastic wrap and refrigerate until serving time. Combine the remaining ingredients in a small bowlmix well. Sprinkle the mixture evenly over the steaks. Grill the steaks as desiredserve with the goat cheese sauce.,428460
"Preheat oven to 375 degrees. Lightly grease cookie sheets. Mix together brownie mix, 1/3 cup all-purpose flour, canola oil and water. Add eggs and mix until dough forms. Divide dough in half. Roll each half into a log about 10 inches long. Cut each log into 1/2-inch slices. Place about 2 inches apart on cookie sheet. Bake for 10-12 minutes or until done. Remove from oven and place on wire racks to cool. In a small bowl, melt 1/4 cup chocolate chips and 1 tablespoon butter in microwave for 1 minute. Drizzle over the cookies. Sprinkle with nuts if desired. Makes 4 dozen.",295797
"Follow package directions for mixing the cookie dough. Roll into 1-inch balls of dough and place on ungreased cookie sheet. In a small bowl, combine the sugar, egg and melted butterstir well. Dip each ball into the egg mixture then into the cinnamon-sugar mixtureset aside on wax paper-lined baking sheets. Bake for 8-10 minutes or until the edges are golden brown. Cool for 1 minuteremove to wire racks to cool completely. Decorate with icing as desired.",340152
"Combine the first four ingredients and set aside. In another bowl, mix the last 4 ingredients together. Add the pudding mixture to the fruit and stir well. Refridgerate overnight. To serve: Layer the graham cracker crumbs in the bottom of individual serving dishes. Add half the pudding mixture and the crushed pineapple. Top with the whipped cream. Garnish with berries.
What would be the best way to prepare pineapples to make them taste like the ones in Hawaii?
The best way to prepare and eat pineapples is to buy them ripe and eat them as soon as possible. They are best when they are very yellow and the green leaves are all brown. The best way to buy them is to ask your local supermarket manager to order them for you.
How can I prepare the pineapples for the pina coladas?
Pineapples can be bought in the shell or in pieces. When buying them in the shell, remove the top and bottom and cut them into rings and then cut those rings into quarters. When buying them in pieces, remove the eyes and",357554
"Cut eggplant lengthwise and sprinkle with salt. Let stand until the eggplant has absorbed the juices. In a small skillet over medium heat, cook garlic in olive oil until golden. Add eggplant and cook until the eggplant is soft and browned. Remove from heat and set aside. In a blender, puree the eggplant mixture, balsamic and Tabasco sauce. Season with salt and pepper. Heat the olive oil in a saute pan over medium-low heat. When pan is hot, add the eggplant mixture to form patties. Cook 3-5 minutes per side or until browned and cooked through. Serve with fresh cilantro and balsamic vinaigrette.
name: creamy coleslaw with bell peppers red onioningredients: mixed vegetables, carrots, bell peppers, red onion, celery seeds, mayonnaise, rice wine vinegar, salt and black pepperpreparation: In a large bowl, toss together all vegetables and celery seed. In a small bowl, combine the mayonnaise, vineg",492272
"Preheat oven to 425 degrees. Spray cookie sheet lightly with oil. In a medium bowl, stir together mayonnaise, dijon mustard, cayenne. In a small bowl, combine salt and pepper. Spread a thin layer of mayonnaise mixture on each cocktail rye. Top each with a small piece of turkey pastrami. Top each pastrami piece with a small piece of fontina cheese. Lay 4 slices of sauerkraut over each pastrami sandwich. Place sandwiches cut side down on cookie sheet. Bake for 4 to 5 minutes or until the edges are crisp. Cut each sandwich in half diagonally and serve. Serves 4.",331111
"Preheat oven to 350 degrees f. Melt butter in a small saucepan over medium-low heat until melted. Remove from heat and stir in vanilla extract. In a large bowl, combine sugar, yogurt, butter mixture, eggs and mashed bananas. In a separate bowl, combine flour, baking powder and salt. Mix into the egg mixture just until combined. Fill prepared muffin cups two-thirds full. Bake at 350 degrees f for about 20 to 25 minutes or until golden brown and toothpick inserted in the middle comes out clean.",41958
Brown beef and drain. Add remaining ingredients and simmer on low heat for about 2 hours. Serve over corn muffins.,190969
Combine cranberry juice cocktail and grapefruit juice in a large pitcher. Add sugar and stir until it dissolves. Refrigerate until chilled. Add ginger ale. Garnish with orange slices.,142146
Cream the banana with the oil until smooth. Add the rest of the wet ingredients. Mix the dry ingredients together. Add the dry ingredients to the wet ones. Stir until the dough is moist. Drop the dough by rounded teaspoons onto parchment paper-lined cookie sheets. Bake the cookies for about 10 minutes or until the edges are golden brown. Let cool for about 10 minutes before eating.,493874
Place first 7 ingredients in a blender. Process until smooth and well mixed. Place salmon in a large zip-top plastic bag and pour marinade over the fish to coat both sides. Seal bag and refrigerate 3 hours or overnight. Preheat broiler. Place fish on a broiler pan coated with cooking spray. Broil 5 to 7 minutes on each side or until fish flakes easily when tested with a fork. Serve with peppers and lime zest.,63525
Cook pasta and potatoes in water until tender. Drain and rinse with cold water. Place pasta and potatoes in a large bowl and add eggs. Add remaining ingredients except the peas and stir well to coat. Chill. Serve on lettuce if desired. Before serving add peas.,241714
"Preheat oven to 400. In a shallow dish combine breadcrumbs, garlic powder and pepper. Cut breasts into halves. Dip each breast in flour mixture coating evenly. In a large skillet cook breasts in butter over medium high heat until golden brown on both sides. Arrange on a baking sheet. Bake for 10 minutes. In a small bowl combine honey, lime juice and tabasco. Brush over cooked breasts. Serve with rice.",427174
Prepare a medium hot fire for your charcoal grill. Oil fish and season with black pepper and paprika to taste and place on a hot grill. Cook fish about 4 to 6 minutes per side for rare to medium doneness. Remove fish from heat and let rest for 3 minutes before serving. While fish is resting combine all other ingredients in a medium bowl and mix until well blended. Drizzle over fish and serve.,133752
