,result
4345,Put all ingredients in a blender. Blend until blended. Pour into a glass. Put cinnamon on top of the poured smoothie.
4346,"Preheat oven to 350 degrees. Line a rimmed baking sheet with parchment paper. Peel and trim carrots and slice lengthwise into thin halves or quarters. Toss carrots in bowl with olive oil, rosemary and salt. Roast at 350 for 30 minutes, stirring half way through. Turn up oven to 425 and roast ten minutes longer or until the ends of the carrots begin to turn black. When carrots are almost done, melt apricot jam in microwave for 15-30 seconds. Remove carrots from oven, place in bowl and toss warm carrots with melted apricot jam. Toss with a little more rosemary if desired."
4347,"In a saucepan over high heat, bring the broth to a boil. Add the chicken, carrots, peas and scallions. Reduce the heat and simmer for 5 minutes, or until the carrots are tender. Season with salt and pepper, if desired. Serve, or freeze for later."
4348,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 400f degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake additional 20-30 minutes to re-crisp chicken, serve."
4349,"Heat dressing in large saucepan on medium heat. Add onions. Cook 10 minute or until golden brown, stirring frequently. Add broth, 2 soup cans water and worcestershire sauce. Stir. Bring to a boil. Reduce heat to medium-low. Simmer 5 minute. Preheat broiler. Ladle soup evenly into 4 large ovenproof bowls. Top with croutons and cheese. Broil 2 to 3 minute or until cheese is melted."
4350,"In a small saucepan, bring the water and sugar to a boil. Reduce the heat and simmer, stirring occasionally until the sugar dissolves. Add lemon peel and lemon juice, stir and remove from heat. Let cool completely, then strain into a clean pitcher. In a blender, puree the pint of strawberries and add to the lemon juice. Stir well and refrigerate. Add sparkling water and stir well when ready to serve."
4351,"Preheat oven to 350 degrees. Spread sausage links, potatoes and peas in 13 x 9 baking dish. In saucepan over medium heat mix rest of ingredients until boullion cube is dissolved. Pour over sausage, potatoes and peas. Cover tightly with aluminum foil. Bake in 350 degree oven 45 minutes to 1 hour."
4352,"Preheat oven to 425 degrees. Spread the vegetables in a single layer in one or more large shallow roasting pans. Do not crowd them or they will not brown. Drizzle with the oil and sprinkle with salt and pepper to taste. Stir well. Roast the vegetables, stirring once or twice, for 45 minutes. Place the sausages on top of the vegetables. Bake for 15 to 30 minutes, or until the sausages and vegetables are cooked through. Serve hot."
4353,"In a large heavy saucepan combine the first 4 ingredients. Cover and simmer 15 minutes or until the dutch barley is tender. Stir in pearl barley, water, raisins, sugar, peaches, prune, peaches, prune, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, peaches, pe"
4354,"Preheat oven to 375 degrees. Place pretzel chicken in baking dish. In a small bowl, combine the remaining ingredients and whisk together until well blended and smooth. Pour sauce mixture over chicken. Bake chicken with sauce mixture for about 20 - 30 minutes or until chicken is cooked through. For best results turn chicken over half way through cooking."
4355,"Preheat oven to 425f. You will need a 12-inch cast iron skillet, or oven-proof skillet, and a blender. In a blender at medium speed, mix together the eggs, milk, flour, granulated sugar, vanilla, and cinnamon, until just combined, about 15 seconds. The batter should be a little bit lumpy. Melt the butter or margarine in a 12-inch cast iron skillet by putting it in the hot oven for about 30 seconds. Remove the skillet from the oven, spread the butter to coat the bottom and sides of the skillet, and pour in the batter. Return the skillet to the center oven rack and bake for about 20 minutes, or until the pancake is puffed and lightly browned."
4356,"Preheat oven to 375f. Combine eggs, corn syrup, apple, butter, vanilla extract, salt, ground cinnamon, macadamia nuts, nestl toll house butterscotch flavored morsels, unbaked 9-inch pie shellpreparation:Preheat oven to 375f. Combine eggs, corn syrup, apple, butter, vanilla extract, salt and cinnamon in large bowl. Mix well. Stir in nuts and morsels. Pour into pie shell. Bake for 45 to 50 minutes or until edge is set but center still moves slightly. Cool on wire rack for 2 hours. Serve immediately or cover and refrigerate."
4357,"Preheat oven to 400 degrees. Arrange the potatoes and the red and green potatoes alternately in a spoke pattern in a shallow, 12-inch round baking dish. Pile the onions in the center. Scatter the garlic over the top. Drizzle with oil, and sprinkle with rosemary, salt and black pepper. Bake in the preheated oven until the vegetables are lightly golden and tender, or about 45 minutes. Garnish with fresh rosemary sprigs."
4358,"Saute mushrooms and beef roast in butter. Add mushrooms and butter. Add broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth, broth"
4359," Bake at 350 degrees for 1 hour, or until cheese on top is melted and golden brown."
4360,"Boil syrup and sugar together for about 2 minutes. Pour over eggs gradually, stirring well. Add butter, vanilla and pecans. Pour into pie shell. Bake in preheated 375 oven for about 50 minutes, or until knife inserted in center comes out clean."
4361,"Preheat oven to 350f. Fill 2 mini muffin tins with paper cups and spray with cooking spray. Place 1 key lime cooler cookie in the bottom of the cup, flat side down. Beat together cream cheese, egg, sugar, lime juice and zest until well mixed. Fill the cups to the top. Bake for 10 minutes. Remove tarts to cool. When completely cool, top with whipped cream."
4362,"Preheat oven to 350f. Combine flour and brown sugar in a bowl. Cut in butter until crumbly. Press into bottom of an ungreased 13x9x2 inch baking pan. Top with pecans. Drizzle warmed caramel topping evenly over pecans. Bake at 350f for 15-20 minutes or until caramel is bubbly. Place on wire rack. Sprinkle with chocolate chips. Let stand 5 minutes, then spread chocolate chips over caramel-pecan layer. Cool for at least 6 hours at room temp or until chocolate has set. Cut into bars."
4363,"Preheat oven to 350 degrees. Peel onions, and cut in half crosswise. Place onions cut sides down, in an 8-inch square pan. Drizzle with water. Cover with foil. Bake for 30 minutes. Combine honey and remaining ingredients. Turn onions over. Brush half of honey mixture over onions"
4364,"In a large bowl, combine cabbage, white vinegar, sugar, pickling salt, boiling water, sauerkraut, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt, pickling salt,"
4365,"Fry bacon in skillet. Set bacon aside. Reserve two tbs bacon drippings, turn heat down,. Drain bacon drippings, add to skillet along with the green pepper. Allow to cook until pepper is tender, about 5 minutes on med heat. Beat eggs and pour over panama mixture in skillet. Stir until eggs are just set. Crumble bacon and add to mixture. Sprinkle cheese on top."
