,result
1548,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
1549,Preheat oven to 400. Brush a 13 x 9 inch baking dish with olive oil.
1550,Mix all the ingredients above in a bowl. Add your desired cut of lamb. Cover in the fridge for at least 24 hours. Cook your lamb in your preferred way. Enjoy a nice new taste to your meat.
1551,"Dissolve yeast, sugar and salt in water. Add flour and stir with a wooden spoon until blended. Do not knead -- it will be lumpy. Cover and let rise until doubled, about 1 hour. Oil a cookie sheet with olive oil. Oil hands and remove dough from bowl and divide into 2 rounds and place on cookie sheet. Sprinkle dough with cornmeal. Let rise 1 hour. Preheat oven to 425 degrees and brush dough with melted butter. Bake for 10 min then reduce heat to 375 degrees and bake an additional 15 minutes. When finished baking, brush again with melted butter."
1552,"Preheat oven to 375 degrees f. In a large bowl, cream brown sugar and melted butter. Add vanilla and eggs 1 at a time. In a separate bowl, sift flour, powder, and salt. Add dry mixture into wet mixture. Spread into a greased glass baking dish. Cook in oven until golden, 15-18 minutes. In a microwave safe bowl, heat peanut butter and cream on low heat. Stir until smooth, and spread over baked bars. Cool slightly and cut into squares."
1553,"Place cucumbers and onion in a 2-quart serving bowl. Refrigerate covered 1-2 hours, spooning juice from bottom of bowl over top several times. Sprinkle remaining 1 t. Dill over top and serve cold."
1554,Preheat oven to 350f. Spray an 11 x 17-inch pan with pam non stick cooking spray. Combine flour and baking soda in bowl and set aside. Cream butter with sugar. Add eggs one at a time. Alternately stir in raisins and flour mixture. Fold in remaining ingredients. Spread evenly in prepared pan. Bake for 30 minutes or until toothpick inserted in center comes out clean. Cool and then cut into bars.
1555,"Preheat oven to 350 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1556,"Preheat oven to 375f. Whisk the butter, sugar, salt, eggs, and vanilla together in a bowl. Sift the flour and baking powder into the butter mixture. Stir. Add the buttermilk and mix gently. Scoop out the dought into paper-lined muffin pans. Sprinkle with additional sugar if desired, and bake for 20 to 35 minutes, depending on the size of your muffin pans. This will make 12 standard sized muffins or 6 texas sized muffins."
1557,"Preheat oven to 375 degrees. Cut chicken into small cubes. In large pot mix vegetables, soups, butter and chicken. Cook on medium heat for 10 minutes. Put soup mixture in 10 x 13 inch baking dish. Unroll cresent rolls and cover mixture with unrolled cresents. Bake for 20 minutes or until cresent cover is golden brown. Let cool pie cool down for about 5 minutes before serving."
1558,Preheat oven to 375f. Form the dough into balls about 1 inch in size. Place a little white sugar in a small bowl and roll each ball in the sugar. Place the balls about 2 inches apart on an ungreased cookie sheet. Bake for 8 to 10 minutes. Leave the cookies on the cookie sheet for 3 to 5 minutes. The cookies will be soft but they will harden as they cool.
1559,"Preheat oven to 350 degrees c. In a large bowl sift together flour and baking soda, set aside. In a large bowl, combine butter and both sugars. Beat on medium speed until light and fluffy, about 3 minutes. Reduce speed to low, add salt, vanilla, and eggs. Beat until just combined, about 1 minute. Add flour mixture, mix until just combined. Stir in chocolate chips. Drop heaping spoonfuls about 2 inches apart onto baking trays lined with parchment paper. Bake until golden around the edges and soft in the middle, about 8-10 minutes."
1560,"Heat oil in a large non-stick skillet over medium high heat. Add chicken pieces and cook until golden brown on all sides, about 6 to 10 minutes. Drain excess liquid before adding sauce ingredients. Mix remaining ingredients and add to skillet, stirring to coat chicken well. Cook on medium heat until chicken is well coated and sauce thickens, about 8 to 10 minutes. You can also cook them in a crock pot, on low setting. The meat just falls off the bone."
1561,Heat all ingredients to boiling in 3-quart saucepan over medium-high heat. Reduce heat. Simmer uncovered 10 minutes. Strain apricot nectar mixture to remove cloves and cinnamon if desired. Serve hot.
1562,"Cook cauliflower until tender and separate and chop into tiny pieces. Add to a large sauce pan, cover with water and salt lightly. Bring to a boil and cook until easily pierced with a skewer, about 20 minutes. Drain and transfer to a serving plate. Mix oil, vinegar, salt and pepper, pour over potatoes and cauliflower, breaking them up a bit as you do. Serve immediately."
1563,"Preheat oven to 400 degrees. Butter a 2-quart casserole dish. In a large bowl, combine all ingredients, except the grated cheddar cheese. Spoon into prepared baking dish. Bake, uncovered for 15 minutes. Remove from oven, top with grated cheddar, bake for 5 minutes longer. If desired, roasted garlic may be added to mixture."
1564,"Add spices to a tea kettle along with the water, rose water and sugar. Stir mixture to dissolve sugar. Bring mixture to a boil, then reduce heat, cover, and simmer for 15 minutes. Remove cardamom pods before serving. Serve with additional sugar, if desired."
1565,"Preheat oven to 350 degrees. In a large skillet over medium high heat, saute the beef and onion for 5 to 10 minutes, or until meat is browned and onion is tender. Drain fat. Add the celery, chili, tomatoes, taco sauce and corn. Heat thoroughly, reduce heat to low and allow to simmer. Meanwhile, prepare the noodles according to package directions. When cooked, place them in a 9x13 inch baking dish. Pour the meat mixture over the noodles, stirring well. Top with the cheese. Bake at 350 degrees f for 25 minutes, or until cheese is completely melted and bubbly."
1566,"Mix the ingredients and pour into a the container of an ice cream maker. Follow manufacturer recommendations for freezing. Place in into freezer and allow to rest at least 2 hours before serving. Alternately, pour the mixture into a shallow freezer container and freeze, uncovered, for 1 - 2 hours, or until the mixture begins to set around the edges. Turn the mixture into a bowl and, with a fork, stir until smooth. Return to the freezer container, cover, and freeze for another 2 - 3 hours, until firm."
1567,"Preheat oven to 350 degrees fahrenheit. Beat cream cheese at medium speed of electric mixer until fluffy. Mix in sugar. Add eggs one at a time, making sure the mixture is well blended. Stir in vanilla. Line 12 muffin cups with muffin paper, and place a chocolate wafer in each lined cup. Spoon the cream cheese mixture over the wafers. Bake for 20 minutes at 350 degrees. Remove muffin tin from oven, but leave the cakes in the muffin pan and refrigerate them overnight. Remove the cheesecakes from the muffin pan. To serve, spoon a tablespoon of cherry pie filling on each mini cheesecake."
1568,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, and pepper. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
1569,"In a large skillet combine carrots, water, and 1 tablespoon of the butter. Bring to boiling. Reduce heat to medium. Cover and cook for 6 to 8 minutes or until carrots are nearly tender. Drain. Return to skillet. In a small bowl combine honey, orange juice, ginger, salt, and nutmeg. Pour over carrots. Add the remaining butter. Cook, uncovered, 5 to 6 minutes more or until carrots are tender, stirring to glaze carrots. Just before serving, sprinkle with parsley."
1570,Place salmon skin side down on grill for 15-20 minutes. You may also broil salmon or chicken for 20-30 minutes.
1571,"Preheat oven to 350 degrees. Pour the dried garbanzo beans into an ovenproof pan. Stir the garlic, cumin, and cayenne pepper into the garbanzo beans and mix well. Add the garbanzo beans and toss to coat evenly. Bake in preheated oven until garbanzo beans turn golden, about 30 minutes, shaking every 10 minutes. Remove from oven, and sprinkle with feta cheese and thyme. Serve warm."
1572,"With an electric mixer cream the butter & sugar in a large bowl. Add the eggs one at a time until well blended. Add the almond extract. In a separate bowl combine the flour, baking soda, & salt. Gradually beat flour mixture into the butter mixture until well blended. Stir in white chocolate chips & almonds. Drop cookies in heaping tablespoonfuls about 1-inch apart on ungreased cookie sheet & bake at 375 degrees for 10 minutes or until cookies are lightly browned. Let cookies cool on cookie sheet for 2 minutes then transfer them to a wire rack to cool completely. These cookies freeze well."
1573,"Heat oil in 2-quart saucepan. Add onion and garlic. Cook over medium heat for about 5 minutes, until onion wilts. Stir in cumin and pepper. Continue to cook for 2-3 minutes. Add oregano, potatoes, green chilies and chicken broth. Bring to a boil and simmer slowly for 45 minutes. Serve hot with cheese sprinkled in the middle of bowl."
