response,target_recipe
"Remove orange peel from orange. Slice orange into segments. Remove stems from apples. Slice apples into thin wedges. Cut celery into 1 inch pieces. Peel lettuce leaves. Toss lettuce leaves in bowl. Add oranges, apples, celery. Mix mayonnaise and cinnamon in small bowl. Drizzle cinnamon mixture over salad.",254734
Mix sauerkraut with caraway seeds and onion. Place ribs on bottom of 2-qt. casserole. Spread sauerkraut mixture over ribs. Pour tomatoes over sauerkraut. Sprinkle with granulated sugar. Cover and cook on LOW 5-6 hrs. or until tender. Makes 6 servings.,243092
"Mix honey, milk and ground spices in a saucepan. Bring just to a boilremove from heat and steep for 10 minutes. Strain and pour over coffee in mug.",351888
In large salad bowl combine all ingredients. Toss to coat. Drizzle light raspberry vinaigrette dressing. Serve immediately.,499087
Preheat oven to 400 degrees f. Cut chicken into strips and put into large bowl. Pour sour cream on top and mix well. Put chicken into tortillas and roll into tight little bundles. Put into greased 8 x 8 pan and bake 10-15 minutes. Sprinkle cheese on top and bake an additional 10-15 minutes until cheese is melted and golden brown. Serve immediately or let rest 10 minutes before serving.,81908
Preheat oven to 350 degrees F (175 degrees C). Heat oil in large skillet over medium heat. Add pork chops and cook 6 minutes or until browned on all sides. Stir in apples and onion. Cook 5 minutes. Stir in apple juice and bouillon granules. Cook 5 minutes. Stir in cream and cook 5 minutes or until pork chops are tender and sauce is thick. Stir in thyme and season to taste with salt and pepper. Transfer to an 8x8 baking dish. Bake in preheated oven 15 minutes. Serve pork chops with sauce.,83329
"Cook macaroni according to package directions. In a large skillet melt 2 tablespoons of butter. Add onion, green peppers, tomato sauce, water and worcestershire sauce. Cook until vegetables are tender. Add beef and continue cooking until done. Add macaroni to skillet. Cook 5 to 7 minutes until heated through.",9167
"Prepare for cooking. Slice lamb into strips. Place lamb in a slow cooker with olive oil. Add onions and garlic cloves to slow cooker and cook on low until onions are tender, 3 hours. Add coriander powder, whole cardamom pods and cook on low for 2 hours more or until lamb is tender. Add sweet potato cubes, hot water and cook on low for 1 hour or until sweet potato is tender. Remove cardamom pods before serving.",368682
"Beat together the cream cheese and mayonnaise until smooth. Add the ham, onion and mustardblend well. Shape into a ball and chill for at least two hours. Place the ball on a serving platter. Garnish with parsley. Serve with crackers. This recipe yields 18 servings.",49297
Cook beef and drain. Mix all ingredients together except baked beans. Add beans. Stir well and bake uncovered at 350 degrees for 2 hours.,408953
"Preheat oven to 350 degrees. Grease a 9x9 cake pan lightly with shortening and dust with flour. Peel the yams and slice the ends off of each one so that you have evenly sized disks. Cut the yam disks into quarters. Dip the yam quarters into the melted shortening so that they are lightly coated on both sides. Place in the prepared pan and bake for 45-60 minutes until lightly brown on top. While the yams are cooking, melt the butter in the microwave and add the honey. Stir to mix well. Pour the honey mixture over the yams when they are done cooking in the oven. Sprinkle the black pepper over the yams and serve warm. These are great served as a side dish with your holiday dinner!",324027
Mix ground beef and onion and place in a greased loaf pan. Sprinkle with bacon bits and then with the cheese. In a small bowl mix the beef broth with the flour and season with salt and pepper and pour over top. Bake in a 350 oven for 30 minutes or until meat is cooked through and cheese is melted and browned. Serve with your favorite side dishes.,390550
"Cream butter and brown sugar together until light and fluffy. Beat in egg until well blended, then stir in vanilla. Combine flour, cocoa and salt. Gradually stir into creamed mixture until well blended. Mix in coconut. Stir in baking soda and baking powder. Drop by rounded teaspoons onto ungreased cookie sheet. Bake at 350 deg for 8-10 minutes or until just set. Cool on wire rack. Melt butter in small saucepan over medium heat. Add icing sugar and stir until smooth. Drizzle over cookies when cool. Makes 36 cookies.",48759
Preheat oven to 325. Lightly grease an 8×8 pan. In medium bowl beat margarine and vanilla wafer crumbs until crumbly. Stir in semi-sweet chocolate chips and walnuts. Press half of crumb mixture into bottom of prepared pan. In medium saucepan combine sweetened condensed milk and water. Cook and stir over medium heat until mixture comes to a boil. Cook and stir for 2 minutes. Pour over crumb mixture. Sprinkle with flaked coconut. Press remaining crumb mixture over filling. Cut into bars. Bake 20 minutes or until top is firm.,84336
"Place the oranges in a small saucepan with water to cover. Add the brown sugar. Bring to a boil over medium heat. Simmer until the oranges are tender and the liquid is reduced to a syrup. Discard the orange peels. Transfer the oranges to a food processor. Add the syrup, orange juice, salt and cinnamon sticks. Process until smooth. Strain through a fine-mesh sieve into a serving bowl. Serve warm.",502752
"Put the chicken into a large pot with enough cold water to cover it by about an inch. Bring the water to a rolling boil over high heat, then skim off any scum that forms on the surface. Reduce the heat so that the chicken cooks at a low simmer. Cook until the meat is very tender and the skin has been rendered translucent, about 2 hours. Drain the chicken very carefully with a slotted spoon into a colander set over a bowl. When cool enough to handle, remove the meat from the skin and discard the skin and bones. Cut the meat into large pieces. Put the chicken pieces back into the saucepan. Pour the vinegar over the chicken piecesdiscard the peels from the garlic cloves and add them along with the garlic to the saucepan. Cook the garlic over low heat until tender but not brown, about 10 minutes. Meanwhile, heat the peanut oil in a large saucepan over medium-high heat until hot but not smoking. Stir the soy sauce into the oilpour the mixture over the chicken pieces. Cover the pan tightly",251050
"Preheat oven to 350f. Lightly spray a 9 x 13 pan with nonstick spray. Combine flour and splenda in a large bowl. Mix in pumpkin puree until just blended. In a separate bowl beat egg whites until stiff. Fold pumpkin mixture into the egg whites. Add baking soda and spices. Pour into prepared pan. Bake for 45 minutes or until a toothpick inserted in the center comes out clean. Cool. For the frosting, combine all ingredients in a large bowl. Frost cake when cool.",96352
Preheat oven to 350 degrees f. Cream butter and soup in bowl. Add milk and cream of mushroom soup mix and mix well. Add flour and mix well. Add seasoned chicken thighs and mix well. Pour into a 9 x 13 greased pan. Bake at 350 degrees f for 35-40 minutes or until done. Serve hot with rice or potato and salad.,131372
Crush blackberries in blender. Add water. Blend until berries are liquefied. Add remaining ingredients. Blend until smooth. Serve over ice.,42123
"In a medium bowl mix together dried bread crumbs, eggs, lemon juice, margarine, dill weed and parsley flakes. In a separate bowl, cut up mushrooms, discarding stems. In a large saucepan with 2 inches of oil in it fry mushrooms until golden brown on both sides. Remove from oil, drain on paper towels. Combine stuffing mixture with mushroom caps and cheesestuff mushrooms completely with stuffing mixture. In a small saucepan heat oil over medium heatbrown stuffed mushrooms until golden brown. Remove from oildrain on paper towels. Place mushrooms on serving platterserve at once. Serves 8-10 persons.",93750
"Place rice mix in a large saucepan and cover with 1-1/2 cups cold water. Bring to a boil over medium heat. Reduce heat to a simmer. Cook uncovered, stirring occasionally, for 20 to 22 minutes or until rice is tender and water is absorbed. Drain rice. Place celery ribs, onion, butter and soup in a blender or food processor. Process until smooth. Pour mixture over rice. Stir in mushrooms. Season with salt and pepper. Place hens in a large resealable plastic bag. Add milk to bagseal bag. Turn bag to coat hens. Place hens in a large shallow baking dish. Add stuffing mixture. Sprinkle with 1 teaspoon flour. Cover dish with aluminum foil. Bake at 350 for 1-1/2 to 2 hours or until hens are cooked through. Let stand 15 minutes before serving.",393972
"Cook the hamburger. Drain. Add the salsa, taco seasoning and the desired amount of salad dressing. Stir. Top with the tortilla chips. Bake for 15 minutes at 350. Top with cheese and bake for another 5 minutes or until cheese is melted. Serve with lettuce and tomato.",252144
Place cauliflower florets in a food processor bowl fitted with a metal blade and pulse until crushed into small pieces. Place crushed florets in medium bowl and sprinkle with garlic salt. Add mayonnaise mixture and mix well. Garnish with chopped cilantro if desired. Serve immediately.,34800
Wash and dry the jalapenos. Cut a slit in the length of the jalapeno and remove the seeds. Fill with a mixture of the cheese and cilantro or mint. Close the jalapenos by placing a toothpick through the opening to hold them shut. Refrigerate until ready to serve. Jalapenos will keep for a couple of weeks in the refrigerator.,138699
Place chocolate and butter in a medium saucepan over medium-low heat. Stir until chocolate melts. Remove from heat and stir in the cream cheese and vanilla extract. Stir in the powdered sugar and cocoa until well-blended. Pour onto a cookie sheet and use a spoon or a melon baller to make about 40 small balls. Roll balls in chopped nuts. Refrigerate for at least 2 hours until firm. Serve with your favorite dipping chocolate.,146655
