response,target_recipe
"In large frying pan over medium heat cook bacon until crisp. Remove bacon and set aside. Cook onion and green pepper in bacon fat until tender, about 5 minutes. Sprinkle sugar over onion and cook for 1 minute more. Stir in remaining ingredients except bacon and tomatoes. Simmer covered for 5 minutes. Add tomatoes and bacon. Simmer covered for 10 minutes more or until tomatoes are tender. Serve over hot cooked rice, garnished with green onion springs and bacon strips.",80389
Drain hash browns and place in 9 x 13 inch baking pan. Mix sour cream and soup together in large bowl. Stir in cheese and butter until well blended. Spread over hash browns and bake at 350 degrees for 45 minutes or until thoroughly heated through and bubbly. Sprinkle with chopped parsley before serving.,270452
Beat eggs and water with a mixer until frothy. Stir in cake mix. Press into 10-inch round pans sprayed with cooking spray. Bake at 350 for 12-15 minutes or until done. Cool. Melt 1 cup butter and peanut butter together. Drizzle over cooled cakes. Top with toffee pieces and chocolate chips. Melt 1/2 cup butter for frosting. Spread over cooled cakes. Cut into wedges and serve.,85239
"Soak the garbanzos overnight. In a large pot, heat the olive oil. Add the garlic and the onions. Saute for 2-3 minutes. Add the rosemary and the bay leaf. Add the chorizo. Brown the garbanzos for 3 minutes. Add the tomato sauce, the chorizo liquid from the canned chorizo, the garbanzos, the water, the salt and pepper to taste. Simmer for 45-50 minutes. Add the spinach. Cook for 3 minutes. Serve in bowls.
Name: chicken chorizo skewersingredients: chicken thigh fillets, olive oil, garlic cloves, ground oregano, sweet paprika, lemon juice, brown sugar, chorizo sausagespreparation: combine chicken, oil, garlic, oregano, paprika, lemon juice and sugar in a bowl. place in the fridge for 2 hours to marinate. evenly thread the chicken, alternating with chorizo, among the skewers. heat a char-grill pan or bar",332612
Slice zucchini into 1/8 inch slices and saute with onion and garlic until golden. Add fresh tomatoes and 1 tsp. of tomato paste. Add herbs and seasoning. Add water and simmer until sauce is thick. Cook pasta according to package. Add zucchini mixture to pasta and toss to blend. Serve immediately.,154639
"Bring 2 quarts water to a boil. Cook pasta according to package directions. Meanwhile, cook chicken in skillet over medium heat 10 min. or until browned. Drain and return to skillet. Add soup, milk and 1/4 tsp. pepper. Bring to a boil. Stir in broccoli and pasta. Toss until heated through. Serves 4.",73000
Slice chicken breasts into 1/2 inch medallions. Melt butter in a skillet and saute onions in butter until tender. Combine seasoned breadcrumbs with cheese and dried bay leaves. Place onion and breadcrumb mixture in a large plastic bag. Add medallions and toss to coat. Remove chicken from bag and arrange in a single layer on a baking sheet. Bake at 350 for 25 minutes or until done. Serve with pasta.,180514
Slice and cook onions in 2 Tbsp. olive oil until soft. Lay slices on bottom of crock. Add 2 Tbsp. olive oil. Mix sour cream with soup and pour over onions. Add 1 1/4 cups water and baking potatoes. Place chops on top. Cover and bake 4 to 6 hours on low. Stir and let stand 10 minutes.,50052
"Combine sugar, milk, butter & 1/4 cup hot water. Add remaining 2 cups cold water. Boil for 5 minutes. Cut off kernels from each ear of corn & add to syrup mixture. Return to boiling point & cook until thickened slightly. Spoon into 9"" x 13"" greased baking dish & spread evenly. Sprinkle with almonds. Bake at 350 degrees for 25 minutes or until hot & bubbly. Serve warm.",391634
"In a large saucepan, saute the onion, garlic, red bell peppers, zucchini, summer squash and lima beans in the butter over moderate heat, stirring occasionally for 4 to 5 minutes. Add lima beans. Cook for 1 minute. Add the corn kernels. Cook for 1 minute. Add the sage. Stir to combine. Sprinkle with the salt and pepper. Serve immediately.",28945
"Boil red potatoes until tender. Mash them with butter, garlic, dried chives, salt and pepper.",260353
"Place all in crock pot except the rice. Cook for 6 hours on low, serve over the rice.",358879
"In a large skillet, saute onion in the oil until tender. Add the marjoram, rosemary, turmeric and a little salt. Stir-fry for 1 minute. Add the rice and the orzo. Stir-fry for 1 minute. Add the water. Bring to a boil. Cover the skillet and cook over low heat until the rice is tender.",134294
"Cut chicken into small pieces. Combine chicken with dressing, prosciutto, pepper, spring greens and parmesan cheese in a bowl. Spread pesto sauce on each roll. Top with chicken mixture and sprinkle with more parmesan cheese. Serve immediately.",311337
"Add the sugar, cocoa, and flour to the mug. Stir well. Add the milk and the egg. Add the oil. Stir well and microwave for about 90 seconds. The cake may rise above the rim of the mug. The cake is done when a toothpick inserted in the middle comes out clean.",445322
" Cream together the butter, sugar and eggs until light and fluffy. In a seperate bowl combine the flour with the baking soda. Stir the flour mixture into the creamed mixture. Shape into small balls and roll in chopped walnuts. Place on a greased cookie sheet, press a thumb print into the center and fill with strawberry jam. Bake at 350F for about 15 minutes or until lightly browned.",32181
"Cook rice as directed on package. Cool. Add tuna, pimento, onion and pepper to rice mixture. Stir well. Spoon into a lightly greased 1 1/2 quart baking dish. Blend soup and mayonnaise. Pour over top. Sprinkle with cheese. Bake uncovered at 350 for 30 minutes or until bubbly.",168625
"Combine breadcrumbs in a bowl. Add milk and stir until the mixture is soft but not soupy. In a large bowl combine the remaining ingredients except the mozzarella cheese. Gently knead the mixture until smooth. Shape into 3/4-inch balls. Press a small piece of mozzarella cheese into the center of each. Cover, refrigerate until ready to cook. In a large skillet heat 2 inches of oil to 375 degrees F. Add the meatballs in batches and fry for about 3 to 4 minutes until golden brown. Drain and serve hot.",327317
Combine all ingredients in a small bowl. Set aside. Prepare the skewers by soaking them in water for 30 minutes. Preheat grill to 350 degrees. Drain the skewers and thread each with the meat mixture. Place the skewers on the grill and turn often until browned and the meat is no longer pink in the center. Serve with your favorite dipping sauce.,390950
"Preheat oven to 350f. In a large mixing bowl, cream the margarine and sugar together until light and fluffy. Add the vanilla and egg and beat until light and fluffy. Combine the flour, cocoa and baking powder in a small bowl and sift together. Add the sifted mixture and mix well. Stir in the salt and chocolate chips. Spread the mixture evenly in a deep-dish pie plate or a 10 inch round pan that has been sprayed with cooking spray. Bake for 20 minutes. Remove from the oven and cool on a wire rack for 1 hour. Serve with vanilla ice cream if desired.",142033
"Heat peaches with sugar, cinnamon and water to boilingstirring constantly until thickened. Chill until cool enough to serve over vanilla ice cream. To serve, spoon peaches over a dish of ice cream and add a few drops of rum or a splash of lemon juice to each serving.",19119
Place water in a small bowl. Heat in the microwave for 1 minute. Add tea bags and let steep for 1 minute. Add apple cider and let cool to room temperature. Add orange juice and cranberry juice. Stir in sugar and orange slices. Cut out the center of the oranges to make room for the cloves and cinnamon sticks. Thread the cloves and cinnamon sticks onto the sliced oranges. Place the red-hot candies on top. Serve in chilled glasses.,35166
"Heat water to boiling in large saucepan. Stir in rice mixture. Coverreduce heat. Cook 20-22 minutes or until rice is tender. Meanwhile, in small saucepan, heat butter until melted. Stir in marmaladeheat through. Remove from heat. Drain snow peascut crosswise into thin slices. Drain water chestnutscut into thin slices. Combine rice mixture with snow peas, water chestnuts, marmalade mixture and pepper. Makes 4 servings.",457267
"Cook pasta according to package directions. Drain and set aside. Melt cottage cheese in skillet with italian seasoning. Add zucchini and cook until tender-crisp, about 7 minutes. Stir in tomato. Sprinkle with mozzarella cheese. Serve pasta on top of zucchini mixture.",249319
"Cut the potatoes in cubes and place in the bottom of the crockpot. Cut the celery, carrots and onions and place in the bottom of the crockpot. Cut the garlic and place in the bottom of the crockpot. Season the ground beef with the garlic salt and salt and pepper. Brown the beef and drain off any fat and place the browned beef in the bottom of the crockpot. Add the can of soup and 1 can of water to the beef. Add the carrots, celery and onions to the top of the beef and water mixture. Add the frozen peas to the top of the carrots and celery and onions and place the lid on the crockpot and put on high for 5 hours or until the meat is tender. Serve the hamburger mixture over the mashed potatoes and enjoy!",99688
"Preheat the oven to 400 degrees F (200 degrees C). Cut the lemons in half. Place a 1/2 cup of water in a 2-quart baking dishplace the fish in the baking dish in the middle of the dish. Place a lemon half on each side of the fish. Squeeze the lemons over the fish. Season with butter, pepper and salt. Bake in the preheated oven until the fish flakes easily with a fork (10 to 12 minutes). Serve over rice.",516126
