response,target_recipe
"Combine cream cheese and sour cream in a bowl. Mix in ketchup. Add remaining ingredients. Place on the bottom of a crock pot. Bake on low for 3 hours. Serve on top of the cocktail ryes.
name: reubens with stoneground mustard
ingredients: corned beef, sauerkraut, swiss cheese, stone ground mustard, dark rye bread, butter
preparation:Butter one slice of rye bread and place on non-stick skillet or griddle. Layer the corned beef, the sauerkraut and the swiss cheese on top of the corned beef. Spread the stoneground mustard on the remaining slice of rye bread. Place on top of the sandwich- mustard side down. Butter the top of the sandwich with the remaining tablespoon of butter and grill until golden on each side.
name: reuben s creamed corn
ingredients: half-and-half, chicken bouillon cubes, white pepper, sugar, frozen corn, butter, flour",60223
"Preheat oven to 350 degrees F (175 degrees C). Toss together salmon fillets with 1 tablespoon of the olive oil, salt and pepper to taste. Spread the fish out on a sheet pan or cookie sheet. Roast for about 20 minutes, or until the fish is cooked through to desired doneness. While the fish is roasting, make the sauce. Whisk together the remaining olive oil, vinegar, honey, mustard, and sesame oil until well blended. Season to taste with salt and pepper. Pour the sauce over the roasted fish and top with the sesame seeds. Serve immediately.",352816
Heat salad oil in a large skillet. Add onion and cook until tender. Add green chilies and cook until heated through. Stir in heavy cream and bring to a boil. Reduce heat and simmer for 3 minutes. Stir in shredded cheese until melted. Stir in green bell pepper. Serve warm over tortilla chips.,221582
"In a large bowl, melt the butter in a small saucepan over low heat. When melted, add the marshmallows and mix well until melted. Remove from the heat, add the powdered raspberry jelly. Mix well. Stir in the popcorn. Form into 1-inch balls. Store in an airtight container.",52664
"Cook ground beef until cooked through. Drain fat. Dice bacon. Mix together beef, bacon, seasoning. On half of the pizza crust, spread beef mixture. Sprinkle with velveeta cheese. Top with other half of pizza dough. Roll up. Bake at 350 until hot and brown. Cut into slices. Serve with salad or french fries.",246552
"Cook macaroni according to package instructions. While cooking prepare tuna mixture by combining tuna with milk, margarine, green onions and parsley in a bowl. Add the tomatoes and mix. When the pasta is done, drain and add tuna mixture and the cheese. Stir. Serve immediately or refrigerate until serving time.",158052
Cook bacon crumbly. Set aside. Slice turnips into thin rounds. Cook with bacon drippings for about 10 minutes or until almost tender. Add bacon. Salt and pepper to taste. Serve hot.,416234
"In a large bowl combine ground beef, oats, salt, pepper, dry mustard and onion powder. Add egg and mix with a fork until combined. Spoon mixture into a greased loaf pan. Bake in a 350 preheated oven for 45 to 50 minutes or until no longer pink inside. Remove from pan. In a small bowl combine ketchup, brown sugar and pickle juice. Spread over top of meat loaf. Return to oven for 5 minutes to set glaze.",362830
Place beans in a bowl of cold water. Drain. Chop eggs into small pieces. Soak the olives in hot water to loosen the stuffing. Rinse and drain. Mince garlic. Heat oil in a skillet. Add garlic. Add parsley. Remove from heat. Stir in all other ingredients except olives. Gently stir in olives. Serve cold.,175739
Scrub the potatoes well under cold running water and boil them until they can be easily pierced by a knife or fork. Drain the hot potatoes and place them back into the pan. Stir in the butter and heavy whipping cream until well blended. Add the cream cheese and beat until it is smoothly blended with the butter and cream. Add the chives and mix well. Serve at once.,196112
Peel the ginger root and cut into thin slices. Place all the ginger slices and soya sauce into the blender to make the ginger paste. Heat the oil over medium heat until the oil is hot enough to fry the ginger paste. Place the ginger paste into the oil and fry it until the ginger paste turns slightly brown. Remove from the oil into a bowl. Add the sherry wine into the pan to deglaze the oil. Add the ginger paste back into the pan and stir-fry until the ginger paste turns into golden brown. Remove the pan from the heat and add the sherry wine into the pan to make the sauce. Add the pork fillet into the pan and stir-fry until the color changes to white. Add the button mushrooms into the pan and stir-fry until the mushrooms turn tender. Add the snow peas into the pan and stir-fry until the snow peas are cooked but still crisp. Add the red cabbage into the pan and stir-fry until the red cabbage is cooked but still slightly crisp. Add the water into the pan until the water covers the,72544
"In a small bowl, combine the tahini and 1/4 cup of the warm water and stir until smooth. Transfer to a small plate and set aside. In a large pot of boiling water, cook the pasta according to the package directions. Drain the pasta and return to the pot. Add the remaining 1/4 cup water and the peanut butterstir until combined. Stir in the soy sauce and rice wine vinegarcook over low heat for 1 minute. Stir in the tahini mixture and the remaining 1/2 tablespoon of oilseason with salt and pepper. Serve topped with the scallion and sesame seeds.",214998
Cook the pasta in a large pot of boiling water until al dente. Drain and rinse under cold running water to stop the cooking. Transfer the pasta to a large bowl and toss with the remaining ingredients. Serve immediately.,50552
Preheat grill or grill pan over medium heat. Brush tomato slices all over with oil. Grill for 4 minutes per side or until lightly charred and beginning to brown. Remove from grillset aside. Combine dressing ingredients in small bowl. Combine salad ingredients in large bowl. Add dressingtoss until well blended. Arrange tomato slices in center of salad. Sprinkle with feta.,162263
In a large bowl combine water and tomato paste. Stir until smooth. Add olive oil and stir. Add cream and stir until combined. Add garlic and stir. Add black pepper and stir. Add fresh basil and stir.,48228
"Preheat oven to 425 degrees F. Divide dough into two equal pieces. Roll each piece into a 10-inch round. Place the rounds on a baking sheet coated with cooking spray. Bake at 425 degrees F for 7 to 8 minutes. Combine the oil and garlic in a medium bowl. Brush the tops of the crusts with the oil mixture. Sprinkle with the cheeses. Place the crusts in the oven. Bake at 425 degrees F for 10 to 12 minutes or until the crusts are lightly browned. Meanwhile, in a medium saucepan over medium heat, saute the asparagus and shallot in the oil for 10 minutes. Add the boursin and pepper. Stir. Top the crusts with the vegetable mixture and serve.",461848
"Heat a large skillet over medium-high heat and add the butter. When the butter is melted add the chicken and cook until browned on both sides. Add the fresh mushrooms and the shallots. Stir in the salt and the pepper. Cook for about 10 more minutes. Transfer the chicken to a platter. Sprinkle with the grated cheese and put back under the broiler until the cheese melts. Serve warm.
name: paula deen's chicken georgia
Butter, Boneless Skinless Chicken Breast Halves Sliced Mushrooms Shallots Salt Pepper Mozzarella Cheese
Melt Butter Over Medium Heat. Add Mushrooms And Shallots And Sprinkle With Salt And Pepper. Cook 10 Minutes. Add Chicken And Cook 10 Minutes On Each Side Or Until Tender. Transfer Chicken To Platter And Sprinkle With Grated Cheese. Top With Mushroom Mixture. Cook And Let Stand 5 Minutes Or Until Cheese Melts.
name: baby food chicken
Butter Unble",183217
"Preheat oven to 375f. On a lightly floured surface, roll 1 puff pastry sheet to a 14-inch square. Cut out 14 squares with a 4-inch cutter. Transfer to a parchment paper-lined baking sheet and refrigerate for 30 minutes. Melt 1 tablespoon of butter with 1/4 cup of white sugar in a small saucepan over low heat until dissolved. Stir in 1 teaspoon of rum and set aside to cool. On a lightly floured surface, roll the remaining pastry sheet to a 14-inch square. Cut out 14 squares with a 4-inch cutter and transfer to a parchment paper-lined baking sheet. Place the 14 squares from the first sheet on top of the 14 squares from the second sheet and press together to seal. Transfer the pastry to the refrigerator to chill for 30 minutes. Turn the sealed pastry over and brush the surface with the melted butter and cooled rum mixture. Bake for 2",333484
"In a medium mixing bowl combine the cooked chicken, parsley, lemon juice, flour, baking powder, eggs, and milk. Add the oil slowly until batter is smooth. Dip the chicken pieces into the batter and drop into the hot oil. Fry until golden brown and crisp. Drain on paper towels. Serve hot with dipping sauce.",34931
Place all of the salad ingredients in a medium bowl. Add balsamic vinaigrette and toss well. Divide between two plates. Garnish each with 1 teaspoon crumbled gorgonzola cheese. Makes 2 servings.,142442
"Mix together salsa, cheese, sour cream, peppers and seasoning. Spray large shallow baking dish with cooking spray. Arrange chicken in dish. Sprinkle with seasoning. Spoon mixture over. Bake at 350 for 45 minutes. Serve with rice.",90668
"In a large bowl, mix together oats, walnuts and almonds. Heat the olive oil and maple syrup in a small saucepan over medium heat. Pour the liquid over the oat mixture and stir to combine. Spread the mixture onto two rimmed baking sheets and bake in the oven for 15 minutes. Stir the mixture and bake for another 10 to 15 minutes, until the mixture is toasted and fragrant. Remove the granola from the oven and sprinkle the pecans and sunflower seeds over the top. Stir to combine and return to the oven for another 10 minutes. Remove the granola from the oven and let cool to room temperature on the baking sheets. Mix in the raisins and dried cranberries and store in an airtight container for up to three weeks.",142525
