response,target_recipe
"In food processor fitted with steel blade, pulse flaked coconut until fine. Transfer to large bowl. Add dried coconut. In small bowl, combine condensed milk, butter and salt. Microwave on high until very hot (mixture will bubble), about 3 minutes. Add to flaked coconut mixture. Stir until well coated. Add chocolate. Stir until well coated. Drop by tablespoons onto wax paper. Refrigerate. Serve.",270020
"Preheat oven to 350 degrees F (175 degrees C). Grease and flour two 9×5-inch loaf pans. In a large bowl, mash bananas with a potato masher until smooth. Add applesauce and mix well. Beat in eggs and water until smooth. In another bowl, whisk together flour, baking powder and baking sodastir into banana mixture just until moistened. Stir in vanilla and cinnamon. Pour into prepared pans. Bake 50 to 60 minutes in the preheated oven, until a toothpick inserted near the center comes out clean. Cool in pans 10 minutes before removing to wire racks to cool completely.",505834
"Peel potatoes and cut into cubes. Heat olive oil in a large pot. Add potatoes and green peppers and cook until the potatoes are almost done. Add broth and bring to a boil. Cook for about 10 minutes, or until the liquid is absorbed and the potatoes are tender. Add beer and sugar and bring to a boil. Reduce heat and simmer until the liquid has evaporated. Add beef broth to moisten if desired. Season with salt and pepper. Serve immediately.",358465
"Preheat oven to 400 degrees F (200 degrees C). Cut spaghetti squash in half lengthwise, and remove seeds. Place halves face down in a 9x13 inch baking dish, and bake for 45 minutes, or until squash is very tender when pierced with a knife. Remove from oven and allow to cool for 10 minutes. In a medium frying pan over medium heat, melt butter. Add tomatoes and zucchini, and saut until lightly browned. Season to taste with salt and pepper. Remove seeds from spaghetti squash, scoop flesh into a serving bowl, and top with tomato mixture. Sprinkle with parmesan cheese.",333979
"Preheat oven to 350 degrees. Grease a 9x13 inch baking dish. Cook the asparagus in boiling water for 1-2 minutes or until crisp-tender. Drain and plunge into ice water to stop the cooking. Drain again and squeeze dry. In a large bowl combine the soup, cheese, and asparagus. Spoon the mixture into the prepared baking dish. Melt butter and sprinkle over the top. Bake for 20-25 minutes or until the top is lightly browned and the sauce is bubbly.",261315
Clean and peel potatoes and cut into wedges. Place potato wedges in a bowl and sprinkle with garlic salt and seasoning salt. Coat the wedges with the seasonings and toss to coat evenly. Place potatoes in a single layer on a greased baking sheet and bake for 30 minutes. Stir once during baking time and continue baking for another 15 minutes. Melt butter and stir in paprika. Remove potatoes from oven and sprinkle with butter and paprika mixture. Return potatoes to oven and bake for 10 minutes longer or until potatoes are crisp and brown. Serve immediately with ketchup or other desired dips.,183281
"Cut beef into 1/4 inch slices. In a large non-stick skillet, heat oil. Add garlic and cook 30 seconds or until browned. Add tomatoes and beef. Cook and stir until meat is browned. Add oregano and seasonings. Cook and stir until heated through. Sprinkle with parsley and serve over pasta or with a baguette.",94655
"In a skillet, saute the shallots and garlic in olive oil until soft and translucent. Add the spinach and tomatoes and tomato paste and cumin and cook for about 2-3 minutes until heated through. Remove from heat and fold in the fish.",92595
"In medium bowl, combine eggs, lemon juice, salt and pepper to taste. In another medium bowl, toss lettuce with olive oil and season to taste. Place lettuce salad on a plate and spoon egg salad on top. Sprinkle with dill and onion, if desired.",422520
"Preheat oven to 350 degrees F (175 degrees C). Prepare cornbread mix according to package directions, using milk instead of wateradd eggs in last 2 minutes of cooking. Cool for 10 minutes in pan before cutting into 1 inch cubesset aside. In a large bowl combine the cornbread cubes with celery, onion, bell pepper, mayonnaise, and tomatoestoss to coat. Serve on a bed of lettuce garnished with celery leaves and tomato wedges. Serve immediately or refrigerate 1 hour before serving. Makes 6 servings.",9385
Mix all ingredients and chill at least 1 hour before serving. Top with sliced tomatoes and green onions. Serve with pita wedges.,233724
In small bowl combine orange juice and soy sauce. Add garlic and green peppermix well. Place scallops in a shallow dish and pour soy mixture over scallops. Cover and refrigerate for at least an hour or overnight. Remove scallops from soy mixture and pat dry with paper towels. In hot skillet with oil over medium-high heat brown scallops about 2 minutes on each side or until golden brown. Remove scallops from pan and keep warm. Add rice and almonds to soy mixture in skillet and cook until rice is heated through and almonds are golden brown. Place scallops on serving plates and top with rice and almond mixture. Garnish with orange zest and fresh orange slices.,94055
Preheat oven to 350 degrees. In medium bowl combine flour and baking soda. In another bowl combine sugar and butter and mix together. Then add the eggs and vanilla extract and mix well. Slowly add the flour mixture and mix well. Roll dough out 1/4 inch thick and cut into 12 cookies. Bake for 8 to 10 minutes or until the edges begin to brown. Makes 12 cookies.,55176
"Beat together butter and extract until blended. Gradually beat in confectioners' sugar. Add food coloring if desired. Divide the dough into 3 parts and wrap in wax paper. Refrigerate for 1 hour or until firm. On wax paper, roll each part into a 12 inch rope. Cut into 1 inch pieces. Place on ungreased baking sheets. Bake for 30 minutes or until dry and crisp. Cool on wire racks. Store in tightly covered container in refrigerator. Makes 3 pounds.",29095
"Cut bread into slices, about 1 inch thick, and arrange on a baking sheet. In a small bowl, whisk together the oil, lemon juice and garlic. Pour over the bread and toss gently until the bread is thoroughly coated. Spread the bread in a single layer on the baking sheet. Bake for about 10 minutes, turning once or twice, until lightly browned and crisp on the edges. Sprinkle with the herbs and serve.",476430
"Place bagels in a greased skillet over medium heat and cook until they are a nice golden color on both sides. While bagels are cooking in the skillet, cook the bacon in a large skillet over medium heat until it is crisp. Remove bacon from the skillet with a slotted spoon and drain the fat from the skillet. Cut the bacon in half crosswise and place it on the bagel halves. Spread a little fat-free cream cheese over the top of the bagel halves. Slice the tomatoes and place them over the top of the bagels.",356525
"Preheat oven to 375 degrees. Grease a baking sheet. In a large bowl, beat egg whites until foamy. Add salt, sugar, and cinnamon. Beat until thick. Stir in nuts. Spread on baking sheet. Bake for 15 minutes or until golden. Cool completely. Makes about 5 dozen.",121548
"Preheat oven to 375 degrees. Slice cherry tomatoes in half. On a rimmed baking sheet toss with olive oil. Sprinkle with salt and pepper. Roast until skins are wrinkled and browned, about 20 minutes. Meanwhile, cook chorizo in a skillet over medium heat until browned and crispy. Drain and let cool. Drain beans and rinse under cold water. In a large bowl combine chorizo and beans. Add red onion and toss to combine. In a small bowl combine vinegar, honey and sherry. Pour over bean mixture. Toss to combine. Serve salad over mixed greens. Garnish with roasted tomatoes and drizzle with a little olive oil.",374921
Combine all the ingredients in a large bowl. Add the cucumbers and onion and toss gently. Refrigerate for at least 3 hours before serving. I prefer to allow the pickles to marinate overnight. The longer the pickles marinate the crisper they become. Serves 6,125549
"Preheat oven to 375. Cut each cracker into 2 triangles. In a bowl, combine 2 cups of the crackers and 1/2 cup of the melted butter. Press onto bottom and sides of a 13x9-inch baking pan. Bake for 8 minutes or until golden brown. In a small bowl, combine 1 1/2 cups of the remaining crackers, the sugar and the vanillaset aside. In a large bowl combine the remaining melted butter and the remaining crackersmix until well combined. Press onto bottom and sides of the baking pan. Bake for 8 minutes or until golden brown. Combine the powdered sugar and remaining 2 tablespoons butterblend well. Spread over cooled brownies. Sprinkle with the pecans and white and dark chocolate chips. Cut into bars. Makes 36 bars.",283942
Boil the potatoes until tender. Cut them into cubes and place them in a large bowl. Add the eggs and onion and mix well. In another bowl combine the mustard and mayonnaise. Blend well. Pour over the potatoes and eggs. Add the sweet pickle and mix well. Chill at least one hour before serving. Add the salad dressing. Mix well. Refrigerate until serving time.,376201
Dissolve jello in boiling water. Cool 10 minutes. Add cold water. Fold in ice cubes. Spoon into pie crust. Refrigerate overnight. Top with fat-free cool whip.,178266
"Heat oven to 350 degrees F. Brown meat and onion in 10-inch skillet over medium heat until no longer pink, stirring to crumble. Stir in remaining ingredients except macaroni. Bring to boilcover and bake for 30 minutes. Meanwhile, cook macaroni as package directsdrain. Stir macaroni into chili. Bake uncovered 15 more minutes. Serve immediately. Serves 4-6.",148259
"In a large stockpot over medium heat, melt butter and add onions. Sweat onion until translucent. Add garlic and cook until fragrant. Add flour and cook for 1 minute. Whisk in broth. Add broccoli and corn. Simmer until tender. Remove from heat. Whisk in half-and-half and season to taste. Serve in bowls. Garnish with grated Parmesan.",288088
Prepare the green tea according to package instructions. Cool and place in the refrigerator to chill. Remove the tea bags and discard. Combine the cranberry juice concentrate and water in a large pitcher or bowl and stir until the concentrate dissolves. Add the green tea and the club soda and stir gently to combine. Serve over ice.,99410
